"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP5399",449.312265812956,449.308380126953,449.3173828125,805.628,801.562,808.676,5396.47714285717,5177.54016326533,1696,24,1
"CP5400",597.303662340631,597.302917480469,597.307678222656,790.386,786.324,794.449,17521.5625,16339.2621527778,6227,59,1
"CP5401",597.303696752817,597.296997070312,597.304809570312,800.545,794.449,806.644,11221.4325,9512.61439814819,2399,22,1
"CP5402",615.327890947831,615.319946289062,615.334228515625,810.706,808.676,814.768,2342.37399999999,2228.14899999999,764,14,1
"CP5403",617.264082098607,617.258361816406,617.266540527344,811.721,807.66,814.768,11813.4960000001,11597.2097142858,3509,66,1
"CP5404",670.468860433044,670.46484375,670.475341796875,807.66,802.578,811.721,10755.2156666667,10072.7560238096,2626,25,1
"CP5405",490.354813785497,490.352447509766,490.35986328125,813.752,810.706,817.816,2992.29428571429,2882.49443017657,1221,26,1
"CP5406",598.365978989391,598.360534667969,598.370300292969,812.736,807.66,816.8,6190.82666666666,5931.64238095237,1751,37,1
"CP5407",599.376626139409,599.372985839844,599.379638671875,812.736,810.706,815.785,1918.84619999998,1873.86077142855,852,20,1
"CP5408",620.347626137523,620.341064453125,620.353698730469,812.736,810.706,815.785,1377.42479999999,1345.20942857142,426,14,1
"CP5409",169.121584507014,169.119613647461,169.123107910156,813.752,806.644,816.8,3534.28799999998,3409.76288764043,584,14,1
"CP5410",233.188710464561,233.186996459961,233.189025878906,814.768,811.721,817.816,4114.12500000002,4088.07286985021,1593,53,1
"CP5411",244.291431080538,244.286041259766,244.297348022461,808.676,805.628,813.752,14926.8344999998,14628.4876034481,3889,7,1
"CP5412",596.354354992439,596.351318359375,596.359069824219,809.691,803.595,813.752,32122.5281999998,31466.6656028088,6113,60,1
"CP5413",597.36558663296,597.355529785156,597.36962890625,812.736,808.676,816.8,16234.7984999998,15718.2855337077,4005,56,1
"CP5414",617.333975243589,617.332397460938,617.336791992188,809.691,803.595,813.752,17752.4045999999,17616.9969539325,4330,99,1
"CP5415",666.250181476862,666.246459960938,666.253723144531,813.752,811.721,817.816,2533.48833333334,2512.44607142858,743,48,1
"CP5416",539.113688475372,539.110473632812,539.120056152344,812.736,808.676,816.8,17655.4829999998,16966.3752658958,5981,33,1
"CP5417",595.350131617856,595.348571777344,595.352294921875,809.691,803.595,813.752,81677.5154999994,81374.848312359,18740,277,1
"CP5418",713.479257878302,713.464233398438,713.484069824219,808.676,802.578,812.736,7260.93840000001,6607.44040000001,1682,19,1
"CP5419",713.983356426653,713.978240966797,713.985961914062,808.676,805.628,813.752,5481.66899999994,5218.21928571423,1274,21,1
"CP5420",302.307208950903,302.301696777344,302.308776855469,813.752,809.691,817.816,28565.46875,28401.097261236,11194,108,1
"CP5421",379.243545610909,379.239471435547,379.248291015625,809.691,806.644,814.768,12765.8505,12081.1524775281,2691,19,1
"CP5422",416.30706466277,416.305908203125,416.30810546875,815.785,813.752,832.033,1284.74805555556,1279.67,361,360,1
"CP5423",452.328977449984,452.325469970703,452.331909179688,804.611,800.545,808.676,20049.0132500002,19359.0398214288,9837,114,1
"CP5424",452.328051307289,452.325988769531,452.331298828125,816.8,808.676,818.832,6616.63399999997,5754.82485714283,1493,16,1
"CP5425",473.309995253881,473.309478759766,473.310516357422,816.8,813.752,818.832,1170.43200000001,1166.36800000001,346,345,1
"CP5426",203.105719922979,203.104507446289,203.108489990234,816.8,812.736,820.86,3695.40450000001,3542.73719662922,1244,20,1
"CP5427",221.117728966548,221.112930297852,221.119705200195,816.8,812.736,820.86,2557.02900000001,2375.76225000001,747,14,1
"CP5428",403.249275247464,403.245269775391,403.250610351562,816.8,812.736,820.86,4321.96800000001,4180.23728932586,1393,20,1
"CP5429",676.952548336359,676.95068359375,676.954895019531,817.816,814.768,819.845,1280.4194,1250.75602921348,465,12,1
"CP5430",242.664543555625,242.66178894043,242.668792724609,817.816,814.768,820.86,3099.81266666666,3094.73599999999,1145,1144,1
"CP5431",277.180308749822,277.176940917969,277.182159423828,816.8,812.736,820.86,7954.41150000002,7537.91059482761,3036,26,1
"CP5432",369.173141586549,369.16845703125,369.179046630859,816.8,811.721,824.923,5418.91323076923,5181.00337770095,825,14,1
"CP5433",451.325618464809,451.323425292969,451.328460693359,816.8,808.676,820.86,21921.0466666666,21082.0749309664,7552,43,1
"CP5434",564.198923735957,564.193481445312,564.203796386719,818.832,815.785,822.892,1272.15300000002,1253.56984911719,256,12,1
"CP5435",638.930370650236,638.919799804688,638.933654785156,810.706,805.628,814.768,5069.65333333333,4640.72619047618,1088,15,1
"CP5436",173.540247198106,173.538284301758,173.541702270508,818.832,816.8,821.876,1840.55760000001,1836.49680000001,724,723,1
"CP5437",253.132899806294,253.131561279297,253.136413574219,818.832,815.785,822.892,4957.6401428572,4901.34312038529,1707,31,1
"CP5438",271.20524934452,271.203430175781,271.208068847656,816.8,812.736,821.876,5373.30444444444,5317.39183520598,1155,35,1
"CP5439",291.119893429621,291.119293212891,291.121856689453,818.832,815.785,821.876,8968.99750000001,8954.05515917604,3051,134,1
"CP5440",305.30308741442,305.302154541016,305.304779052734,812.736,809.691,816.8,24972.9014285712,24780.3194173352,9253,111,1
"CP5441",357.280837249894,357.277893066406,357.283355712891,808.676,805.628,813.752,39653.2439999996,36653.8419607839,13454,22,1
"CP5442",364.085348693581,364.083984375,364.086578369141,818.832,816.8,821.876,6032.31840000003,6028.25760000003,2379,2378,1
"CP5443",369.06498315499,369.062622070312,369.067810058594,818.832,816.8,821.876,2146.13280000001,2142.07200000001,724,723,1
"CP5444",422.328431578385,422.324951171875,422.332977294922,815.785,811.721,820.86,14262.9326666667,14086.621846442,4078,54,1
"CP5445",484.320413258335,484.313812255859,484.328125,817.816,814.768,821.876,4724.78914285711,4102.18310754411,1732,10,1
"CP5446",561.338391667982,561.335998535156,561.34228515625,806.644,802.578,811.721,23641.7662222223,22981.495516854,5871,46,1
"CP5447",561.34064442234,561.335693359375,561.352355957031,794.449,790.386,798.514,8598.40800000004,8004.09937078656,2578,20,1
"CP5448",561.338533460215,561.335815429688,561.339416503906,818.832,811.721,822.892,11602.6068181819,10876.5545766088,2500,19,1
"CP5449",585.340150327833,585.334106445312,585.350219726562,806.644,795.465,817.816,21315.7423181818,19288.2096468531,2626,21,1
"CP5450",607.921383201099,607.917419433594,607.924011230469,811.721,808.676,816.8,5796.47399999994,5678.09571428565,1210,22,1
"CP5451",691.978303626032,691.96875,691.987731933594,810.706,802.578,814.768,8706.70750000004,7990.10964285718,1710,19,1
"CP5452",775.32418884437,775.320129394531,775.328735351562,818.832,816.8,821.876,1164.4344,1160.3736,404,403,1
"CP5453",209.117273332116,209.11701965332,209.119430541992,818.832,815.785,822.892,68356.1412857151,68249.7302166942,25776,617,1
"CP5454",269.137508560643,269.137268066406,269.1376953125,818.832,815.785,822.892,59894.7501428579,59835.5734897966,21993,605,1
"CP5455",414.301352568323,414.298858642578,414.304809570312,815.785,809.691,820.86,27022.8878181818,25575.3031924149,6428,24,1
"CP5456",433.273210117583,433.268951416016,433.282745361328,817.816,814.768,822.892,5012.50800000001,4656.57525000001,1501,13,1
"CP5457",443.355680050399,443.349884033203,443.358978271484,820.86,812.736,840.157,1948.92218518519,1887.40629100529,385,13,1
"CP5458",505.146185756494,505.145202636719,505.147583007812,816.8,812.736,820.86,4412.34750000001,4399.56817415732,995,82,1
"CP5459",541.370449511967,541.366882324219,541.373107910156,816.8,811.721,820.86,10686.5373333333,9972.00102434458,2600,14,1
"CP5460",386.326060650122,386.325012207031,386.327697753906,820.86,817.816,823.908,6676.83199999998,6650.42192509362,2171,80,1
"CP5461",435.171481129137,435.167419433594,435.175750732422,820.86,814.768,823.908,1894.01111111111,1821.32634920635,668,20,1
"CP5462",442.353134568708,442.34814453125,442.356384277344,819.845,809.691,826.952,4378.20188235293,4327.6852214144,1218,36,1
"CP5463",536.168967923494,536.162719726562,536.174713134766,805.628,801.562,808.676,5058.05400000002,3461.35277426392,1155,19,1
"CP5464",572.894014245826,572.88916015625,572.897033691406,814.768,808.676,825.937,9567.67076470586,9419.71933613444,980,27,1
"CP5465",629.934296657811,629.929382324219,629.939514160156,810.706,807.66,817.816,6701.94440000004,6612.71668571433,946,25,1
"CP5466",237.112655769662,237.111740112305,237.113784790039,821.876,817.816,824.923,12270.7431428571,12204.7267560192,4513,96,1
"CP5467",252.13160814465,252.130233764648,252.132629394531,819.845,815.785,822.892,45142.6487142863,45135.5417142862,17851,17850,1
"CP5468",342.0765516792,342.075103759766,342.078186035156,822.892,818.832,824.923,2548.06833333334,2530.67362359551,779,32,1
"CP5469",400.333644254587,400.331451416016,400.336975097656,821.876,818.832,824.923,3939.86183333334,3883.30254761905,1146,38,1
"CP5470",450.324086467522,450.321380615234,450.324554443359,804.611,800.545,808.676,289406.683000003,288111.231752503,115422,734,1
"CP5471",450.322296597053,450.320739746094,450.324890136719,816.8,808.676,820.86,73539.5779999998,71670.2884133332,25511,162,1
"CP5472",594.907962235752,594.900024414062,594.914367675781,810.706,807.66,813.752,4798.46533333332,4765.39447619046,1088,53,1
"CP5473",594.90823169852,594.8994140625,594.913208007812,815.785,813.752,819.845,4386.96000000005,4348.37100000005,846,41,1
"CP5474",625.434036802033,625.428039550781,625.438537597656,810.706,806.644,818.832,22324.3533333333,21105.8435238095,3056,29,1
"CP5475",241.179010979504,241.178817749023,241.181015014648,822.892,818.832,828.985,7295.94580000001,7110.14590000001,2561,37,1
"CP5476",251.128372865003,251.126586914062,251.129104614258,818.832,815.785,822.892,248817.085285717,248431.856877554,91409,903,1
"CP5477",344.266246355138,344.265411376953,344.268127441406,822.892,819.845,825.937,11210.2953333333,11205.2186666666,3906,3905,1
"CP5478",366.240849123541,366.235229492188,366.245361328125,817.816,811.721,825.937,5940.25714285715,5380.32244622793,1443,23,1
"CP5479",399.330994789774,399.328552246094,399.331848144531,821.876,816.8,825.937,21972.4545555557,21466.5773071162,5691,35,1
"CP5480",540.366701917501,540.364624023438,540.368469238281,816.8,812.736,820.86,38398.0860000001,36786.2698928572,9694,57,1
"CP5481",560.336462040091,560.332275390625,560.338806152344,806.644,800.545,813.752,66279.8374615384,65292.2232523768,18173,108,1
"CP5482",560.338081332666,560.332153320312,560.341552734375,794.449,790.386,798.514,24205.1840000001,23570.2410786518,7039,42,1
"CP5483",581.910909551742,581.907897949219,581.914733886719,814.768,808.676,819.845,14718.7112727272,14312.2757142857,1964,30,1
"CP5484",271.241915929282,271.240905761719,271.245758056641,824.923,820.86,827.968,5868.16171428567,5733.71440770461,2035,21,1
"CP5485",343.263599049151,343.262176513672,343.265258789062,822.892,818.832,826.952,41710.41,41592.67,15727,387,1
"CP5486",358.277951031663,358.274353027344,358.279815673828,824.923,820.86,827.968,8880.93828571422,8735.40113001599,3663,36,1
"CP5487",545.711548625559,545.7099609375,545.712890625,825.937,822.892,827.968,1120.78079999998,1116.71999999998,298,297,1
"CP5488",637.412671382429,637.409484863281,637.417846679688,819.845,815.785,822.892,6251.11414285722,6139.14263265313,1189,23,1
"CP5489",644.34276620206,644.332702636719,644.357116699219,824.923,821.876,830,1601.4435,1546.2128511236,407,14,1
"CP5490",300.290535357686,300.288635253906,300.291076660156,803.595,799.53,810.706,107713.272,106250.311168832,26798,253,1
"CP5491",314.243058745352,314.239593505859,314.249633789062,825.937,823.908,828.985,1918.0906,1833.66734285714,650,12,1
"CP5492",342.171911400899,342.171844482422,342.171966552734,826.952,823.908,828.985,900.6598,896.5982,238,237,1
"CP5493",596.320393869612,596.316833496094,596.323913574219,825.937,821.876,828.985,17803.9827142858,17620.744612245,6909,106,1
"CP5494",597.322349899745,597.320678710938,597.324462890625,825.937,821.876,830,7420.25850000002,6971.91525000002,2321,21,1
"CP5495",598.315836826064,598.312316894531,598.319091796875,825.937,822.892,830,7648.20799999994,7548.55093877545,2559,58,1
"CP5496",620.310440995876,620.305053710938,620.319458007812,826.952,822.892,831.017,4718.59375,4583.71532654494,1517,21,1
"CP5497",318.178069387828,318.175415039062,318.180755615234,827.968,823.908,831.017,1742.72057142858,1703.79794060996,455,10,1
"CP5498",330.335460106352,330.335357666016,330.335723876953,826.952,824.923,830,2686.7484,2682.6868,1301,1300,1
"CP5499",361.275625753563,361.272491455078,361.277648925781,822.892,818.832,826.952,16834.79,16200.27,5830,47,1
"CP5500",465.28446436481,465.283630371094,465.287384033203,824.923,820.86,828.985,7531.875,6813.36025280899,2093,15,1
"CP5501",515.868783922624,515.864379882812,515.872131347656,816.8,809.691,820.86,11243.1215454545,11231.9525454545,2252,2251,1
"CP5502",515.870703275535,515.868713378906,515.871520996094,823.908,820.86,830,7147.47999999999,7138.33999999999,1290,1003,1
"CP5503",570.439249200718,570.434020996094,570.447509765625,827.968,824.923,830,3095.9546,3091.893,1063,1062,1
"CP5504",572.283009698925,572.280822753906,572.288146972656,827.968,824.923,831.017,8868.80133333341,8791.05718539333,3720,62,1
"CP5505",589.436680401697,589.431823730469,589.441955566406,818.832,809.691,834.064,32034.2463333332,31243.2420702246,2772,24,1
"CP5506",618.305522239767,618.301452636719,618.312255859375,826.952,817.816,831.017,9783.97192307694,9475.54544770961,2890,18,1
"CP5507",288.151736694709,288.150543212891,288.1572265625,827.968,823.908,831.017,8371.35528571433,8251.84877367581,2657,30,1
"CP5508",308.125585059089,308.122528076172,308.1318359375,827.968,823.908,834.064,10242.3259999999,9836.45115955051,2674,11,1
"CP5509",313.237003963518,313.233825683594,313.238830566406,825.937,822.892,830,8671.75999999993,8005.6388571428,3333,35,1
"CP5510",317.174823324352,317.170989990234,317.176239013672,826.952,822.892,831.017,6275.546875,6113.62886235955,1879,22,1
"CP5511",389.27029104482,389.26806640625,389.270782470703,826.952,822.892,830,19483.0279999999,19131.1819999999,6980,60,1
"CP5512",390.276263656818,390.274597167969,390.277557373047,825.937,822.892,831.017,6037.890625,5823.25140449438,2024,19,1
"CP5513",440.330157794211,440.325958251953,440.332794189453,827.968,824.923,832.033,3497.10428571429,3355.41214285715,867,17,1
"CP5514",571.281694263041,571.280151367188,571.285034179688,827.968,824.923,831.017,23949.4200000002,23791.0444719103,9409,53,1
"CP5515",581.30766790428,581.305145263672,581.311584472656,805.628,801.562,812.736,8052.39072727271,7236.86022904367,1696,21,1
"CP5516",584.335366045453,584.326416015625,584.340393066406,806.644,783.275,817.816,68306.8593235295,66969.9194411766,7570,98,1
"CP5517",584.336235148887,584.333557128906,584.339294433594,824.923,820.86,828.985,11822.890625,11446.982421875,3460,44,1
"CP5518",465.353812154364,465.350646972656,465.35693359375,826.952,821.876,832.033,6328.82670000002,6319.68540000002,1445,1444,1
"CP5519",258.205892361541,258.202270507812,258.208343505859,830,825.937,833.049,1738.37599999999,1712.25028571428,658,34,1
"CP5520",286.301096816086,286.297973632812,286.304779052734,803.595,799.53,807.66,89093.62125,87513.7225794797,31547,113,1
"CP5521",316.930822497216,316.929290771484,316.934173583984,830,818.832,838.125,2444.11847368421,2433.45655263158,757,64,1
"CP5522",317.231007550352,317.227340698242,317.235992431641,830,825.937,834.064,3229.46662499998,3075.6186341292,1086,16,1
"CP5523",398.327318998128,398.327026367188,398.327606201172,821.876,817.816,825.937,77552.5046249998,77168.7360484549,21786,131,1
"CP5524",562.350987091569,562.349670410156,562.353393554688,819.845,813.752,822.892,19851.0644444447,18356.9283333335,4230,24,1
"CP5525",619.307732489392,619.302490234375,619.320068359375,826.952,815.785,834.064,7446.6615,6957.59555898876,1670,14,1
"CP5526",321.244182897877,321.243713378906,321.245971679688,831.017,828.985,835.08,2558.88416666668,2455.12404761906,894,17,1
"CP5527",333.001347042136,332.997222900391,333.005218505859,832.033,824.923,841.173,2872.1875,2813.76053370787,619,20,1
"CP5528",584.203989236662,584.201843261719,584.209838867188,830,811.721,838.125,2202.70292307692,2137.4574295592,344,14,1
"CP5529",610.297970522484,610.29443359375,610.301208496094,831.017,828.985,834.064,1534.87379999999,1486.98608571427,507,16,1
"CP5530",617.183919732729,617.181518554688,617.188842773438,826.952,823.908,833.049,7339.2073333333,7330.0663333333,1662,1661,1
"CP5531",721.509579436563,721.505126953125,721.515502929688,809.691,806.644,812.736,4762.92866666665,4399.14923809523,1528,20,1
"CP5532",329.175294927903,329.173278808594,329.175903320312,832.033,828.985,835.08,2204.35833333334,2172.68487827716,714,23,1
"CP5533",372.329857987693,372.317321777344,372.333404541016,832.033,827.968,835.08,4702.04800000005,4421.68337078657,1912,21,1
"CP5534",376.264401852017,376.262756347656,376.266540527344,830,827.968,835.08,4955.03200000006,4794.30993258432,1737,22,1
"CP5535",545.40989660986,545.40673828125,545.413818359375,819.845,810.706,823.908,23844.8430769231,23553.4560769231,3009,36,1
"CP5536",564.368638989998,564.364868164062,564.374206542969,830,826.952,835.08,4472.43200000002,4465.32000000002,883,882,1
"CP5537",586.355014461415,586.341918945312,586.369140625,830,823.908,837.109,11506.1946923077,10478.5632378698,1651,13,1
"CP5538",252.997660571058,252.994338989258,253.001052856445,833.049,827.968,838.125,4713.86370000002,4597.6402303371,1012,14,1
"CP5539",280.036564598796,280.034576416016,280.039093017578,834.064,831.017,836.094,4511.4222,4507.3606,1932,1931,1
"CP5540",328.012923207003,328.010681152344,328.018341064453,831.017,826.952,836.094,5458.78977777781,5224.28206991264,1445,18,1
"CP5541",330.011230649756,330.009246826172,330.014465332031,832.033,827.968,836.094,4788.24550000005,4650.91381741578,1307,15,1
"CP5542",368.301274937126,368.299652099609,368.304779052734,832.033,825.937,837.109,7466.95854545456,7294.12918896835,1453,19,1
"CP5543",397.260641020832,397.258666992188,397.267456054688,830,825.937,834.064,7032.90262499996,6426.09053973985,2099,17,1
"CP5544",406.051608297493,406.048797607422,406.057159423828,832.033,828.985,836.094,1900.13414285715,1878.37189795919,413,31,1
"CP5545",428.281579215503,428.277923583984,428.284149169922,832.033,827.968,836.094,4603.37900000005,4321.28582303376,1300,13,1
"CP5546",481.218618343921,481.215423583984,481.224578857422,833.049,830,836.094,6796.84133333339,6791.76300000006,2426,2425,1
"CP5547",616.179416455034,616.177978515625,616.18212890625,826.952,822.892,832.033,15667.6739999999,15594.1351685393,2963,65,1
"CP5548",480.214455443543,480.211944580078,480.221160888672,833.049,828.985,837.109,21512.3520000001,21220.4682857143,7400,102,1
"CP5549",501.383655838741,501.380279541016,501.387390136719,821.876,812.736,837.109,38165.0713750001,37992.7194464286,3940,149,1
"CP5550",250.99993860086,250.998840332031,251.000961303711,832.033,827.968,837.109,8319.32566666674,8064.25068352067,1651,17,1
"CP5551",371.327900632405,371.325622558594,371.32861328125,832.033,827.968,836.094,16398.2680000002,16055.1955842698,5771,36,1
"CP5552",378.240745241131,378.239044189453,378.244934082031,809.691,805.628,813.752,48097.1264999995,47701.7889269658,12225,119,1
"CP5553",395.302027478682,395.297088623047,395.305114746094,826.952,820.86,834.064,17231.2199999999,16820.9528571428,2201,27,1
"CP5554",432.312707375007,432.310272216797,432.313781738281,804.611,800.545,808.676,104350.204875001,103352.560214287,35953,347,1
"CP5555",432.309760004586,432.304901123047,432.313323974609,828.985,820.86,835.08,18619.0585714286,16850.6274489796,2054,19,1
"CP5556",432.312392595438,432.308074951172,432.316650390625,815.785,808.676,820.86,24787.3326666666,23255.2671904761,5032,48,1
"CP5557",439.326353982171,439.322479248047,439.328582763672,825.937,816.8,830,18124.6153846154,17373.2307692308,2529,32,1
"CP5558",446.29143898957,446.286895751953,446.295166015625,834.064,830,838.125,6041.953125,5753.2417485955,2392,24,1
"CP5559",471.665486091822,471.660858154297,471.673492431641,830,826.952,833.049,3600.27849999999,3531.17916666665,868,35,1
"CP5560",500.381511208886,500.378936767578,500.384857177734,821.876,812.736,836.094,133842.355565218,132201.871252174,12295,63,1
"CP5561",531.284193547709,531.280700683594,531.291137695312,830,825.937,834.064,3505.78462499998,3361.82062499998,688,18,1
"CP5562",377.634373014691,377.631622314453,377.640472412109,836.094,834.064,840.157,2708.33850000003,2703.26100000003,1101,1100,1
"CP5563",382.205737316358,382.202423095703,382.210754394531,836.094,833.049,839.141,1686.46866666666,1606.61098876404,550,11,1
"CP5564",412.328305702329,412.326354980469,412.332244873047,825.937,821.876,834.064,82343.1436666666,81914.395389513,9874,109,1
"CP5565",317.172977409164,317.170776367188,317.176208496094,837.109,834.064,840.157,2929.71750000004,2856.3271982759,928,18,1
"CP5566",413.331399758511,413.328155517578,413.333709716797,827.968,819.845,839.141,23771.6564210526,23341.1821738615,2429,37,1
"CP5567",457.355965669729,457.353302001953,457.357025146484,824.923,816.8,830,28306.8923076924,28043.5882454625,3693,50,1
"CP5568",530.279884450772,530.275390625,530.285583496094,830,824.923,834.064,10408.552,9748.42771705422,2171,22,1
"CP5569",634.923473415873,634.911499023438,634.929077148438,833.049,826.952,840.157,5195.65961538463,5083.34456043958,828,24,1
"CP5570",425.348194290631,425.343322753906,425.348724365234,834.064,831.017,837.109,80183.9193333331,80098.3575355803,33839,478,1
"CP5571",449.347224560791,449.346954345703,449.347717285156,834.064,832.033,838.125,10842.7446666666,10730.9129523809,5245,76,1
"CP5572",456.354230095535,456.353973388672,456.354675292969,824.923,817.816,830,113924.461333333,113503.194970037,13937,168,1
"CP5573",194.117529707722,194.11555480957,194.117813110352,837.109,833.049,841.173,53408.1915000002,53272.776286517,17576,319,1
"CP5574",239.220562937152,239.217666625977,239.224105834961,839.141,836.094,843.204,1828.28571428569,1786.72131621185,479,15,1
"CP5575",331.002383732626,331.000030517578,331.005432128906,832.033,826.952,837.109,17392.8468000001,16615.7221764046,3508,22,1
"CP5576",381.76808098999,381.763549804688,381.771392822266,839.141,835.08,844.218,2755.61466666664,2686.89713483144,619,13,1
"CP5577",448.344615854676,448.342224121094,448.344818115234,834.064,831.017,838.125,36677.2799999997,36107.5447062598,19039,168,1
"CP5578",469.312425001007,469.310668945312,469.314636230469,839.141,835.08,842.189,19353.7447142855,18397.9008336133,6287,21,1
"CP5579",514.268397896931,514.262145996094,514.274536132812,836.094,831.017,842.189,6297.96109090904,6105.44664759954,1009,15,1
"CP5580",534.266243954816,534.261596679688,534.273559570312,838.125,834.064,842.189,5658.046875,5599.47155898876,1627,37,1
"CP5581",283.24345497155,283.239776611328,283.246734619141,837.109,832.033,843.204,7249.97899999996,7112.97735393254,1101,22,1
"CP5582",285.334168281152,285.332641601562,285.337646484375,832.033,830,836.094,10142.4473333334,9843.48495906441,4206,30,1
"CP5583",301.252761660212,301.250946044922,301.258666992188,836.094,833.049,843.204,4766.75699999999,4661.38461235954,846,20,1
"CP5584",498.364396336443,498.360687255859,498.370147705078,835.08,831.017,843.204,13315.3130833332,12725.1140833332,2114,20,1
"CP5585",513.273841985849,513.272216796875,513.275634765625,836.094,831.017,843.204,21241.9409999998,21079.538955056,4129,90,1
"CP5586",605.338111779664,605.335754394531,605.343566894531,840.157,838.125,843.204,5548.29959999995,5475.80115505613,2666,34,1
"CP5587",606.337596474779,606.330078125,606.344055175781,841.173,837.109,843.204,2854.49166666663,2661.4833333333,889,13,1
"CP5588",613.269328224654,613.261474609375,613.272155761719,840.157,836.094,844.218,2496.09899999997,2412.33736516851,790,16,1
"CP5589",287.148244143961,287.146820068359,287.151031494141,827.968,823.908,831.017,57711.8775714289,57588.8483469391,21515,663,1
"CP5590",287.14708434574,287.142242431641,287.1494140625,840.157,837.109,844.218,20115.4232857141,19992.3940612243,6976,215,1
"CP5591",287.148006216389,287.146484375,287.149108886719,834.064,831.017,837.109,22793.2179999999,22685.5926666666,7638,235,1
"CP5592",375.289728889897,375.288696289062,375.291748046875,839.141,835.08,843.204,18069.8069999998,17776.6901785712,4595,84,1
"CP5593",375.289830568922,375.288299560547,375.291290283203,832.033,827.968,835.08,9249.6640000001,8988.98742857153,1988,36,1
"CP5594",238.216267117254,238.21565246582,238.218124389648,839.141,835.08,843.204,10507.3784999999,10120.2333876403,2991,21,1
"CP5595",369.238618024095,369.235534667969,369.241607666016,842.189,838.125,846.249,9606.63000000003,9372.03808988767,3126,36,1
"CP5596",410.179091615444,410.175537109375,410.183715820312,843.204,840.157,845.234,2739.5492,2735.4876,1228,1227,1
"CP5597",415.321271361942,415.317535400391,415.323272705078,842.189,838.125,845.234,10662.4844285715,10144.1077551021,4199,20,1
"CP5598",405.222198625819,405.220855712891,405.227233886719,843.204,839.141,846.249,8202.63200000007,7957.91371428578,2606,43,1
"CP5599",409.175103899168,409.172058105469,409.177062988281,843.204,840.157,846.249,8624.24133333331,8596.5193108614,2979,82,1
"CP5600",416.265793895154,416.262756347656,416.268432617188,843.204,839.141,847.266,5301.5625,4947.5316011236,1489,13,1
"CP5601",452.313414858296,452.307983398438,452.316528320312,840.157,837.109,844.218,6088.35071428565,5618.64892857137,1975,16,1
"CP5602",469.291338280036,469.283569335938,469.29638671875,843.204,841.173,846.249,1960.35120000001,1956.29040000001,781,780,1
"CP5603",560.374758000959,560.368774414062,560.378967285156,843.204,838.125,846.249,3573.54450000001,3199.33275000001,1117,12,1
"CP5604",599.320324232535,599.317687988281,599.325744628906,824.923,821.876,828.985,9559.57385714291,8796.46596296301,1967,19,1
"CP5605",304.299667075614,304.298828125,304.301116943359,812.736,808.676,816.8,110406.175499999,108908.118413172,43725,161,1
"CP5606",367.210836645289,367.208801269531,367.211395263672,844.218,841.173,847.266,1922.34149999999,1917.26399999999,744,743,1
"CP5607",403.359825588173,403.352325439453,403.366943359375,843.204,840.157,847.266,4449.21842857138,4443.12499999995,1116,1115,1
"CP5608",430.245108678957,430.242401123047,430.251647949219,844.218,841.173,847.266,3066.80999999998,3061.73249999998,850,849,1
"CP5609",535.040360254352,535.038452148438,535.042358398438,842.189,837.109,848.282,8051.67009090909,7245.64484933606,1788,17,1
"CP5610",642.445879334278,642.434143066406,642.451293945312,843.204,839.141,847.266,8076.25,7270.986328125,3103,26,1
"CP5611",183.080889989212,183.077453613281,183.082992553711,844.218,840.157,849.298,4851.83966666665,4553.52385714284,1169,18,1
"CP5612",211.13313814714,211.131790161133,211.135803222656,845.234,841.173,848.282,9874.40100000005,9521.14760112364,3681,43,1
"CP5613",214.253101169904,214.252593994141,214.254760742188,754.841,750.776,759.917,104738.593666668,103054.037952382,27426,99,1
"CP5614",349.178424854298,349.175689697266,349.180969238281,842.189,837.109,847.266,5793.55279999996,5531.3538393258,1129,15,1
"CP5615",362.250870708887,362.247833251953,362.255584716797,845.234,841.173,848.282,7085.64185714289,6959.69958908511,1806,30,1
"CP5616",367.339566172839,367.335662841797,367.343444824219,845.234,842.189,848.282,7070.92650000009,7065.84900000009,2734,2733,1
"CP5617",387.193645545761,387.192108154297,387.19482421875,843.204,839.141,847.266,110761.015625,110697.521945225,43690,981,1
"CP5618",414.337383507073,414.336242675781,414.339813232422,843.204,839.141,847.266,12647.578125,12374.295119382,5247,47,1
"CP5619",444.369595883077,444.367431640625,444.372619628906,844.218,840.157,848.282,5842.890625,5826.63491924157,2337,154,1
"CP5620",588.920040708704,588.916137695312,588.924255371094,836.094,831.017,848.282,20306.6867647059,19646.9171218487,2385,25,1
"CP5621",608.356383677784,608.352600097656,608.360046386719,846.249,843.204,848.282,1033.88080000002,1029.81840000002,315,314,1
"CP5622",288.219604067911,288.217742919922,288.224792480469,846.249,843.204,849.298,3068.32900000003,2899.40309176032,1029,12,1
"CP5623",351.179523205294,351.176940917969,351.182189941406,846.249,843.204,849.298,5589.21366666671,5554.39080952386,2187,85,1
"CP5624",357.279522187965,357.272369384766,357.282745361328,835.08,820.86,855.39,49166.6576470588,42772.6592016806,5920,24,1
"CP5625",391.341115531695,391.333312988281,391.344024658203,844.218,841.173,848.282,5904.53228571432,5675.68638683791,2150,19,1
"CP5626",402.239795841583,402.235473632812,402.244201660156,845.234,840.157,849.298,4446.58866666665,4271.16363295878,1157,19,1
