"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP5744",402.020198933897,402.014312744141,402.033416748047,1057.39,1051.48,1064.28,16325.9076923076,15728.0400715563,3731,39,1
"CP5745",404.024715322175,403.9970703125,404.035400390625,1070.18,1064.28,1076.09,8583.90166666663,7690.44036077232,2171,17,1
"CP5746",404.228988151714,404.210205078125,404.247344970703,1072.15,1066.24,1077.08,9322.39999999993,8643.1615094339,2663,18,1
"CP5747",435.290421082093,435.2783203125,435.306070963542,1070.18,1064.28,1077.08,11865.6,10688.8369230769,2375,15,1
"CP5748",448.328815324753,448.309611002604,448.353057861328,1071.17,1063.29,1077.08,15073.455,12828.5784375,2713,15,1
"CP5749",503.3919030705,503.363159179688,503.425918579102,1070.18,1045.58,1086.92,46963.2242857145,39368.0214285716,4410,26,1
"CP5750",581.134276408172,581.130187988281,581.137756347656,1026.88,1020.97,1032.78,62085.1699999997,61307.6404807689,16410,113,1
"CP5751",384.306795131005,384.305084228516,384.311218261719,1057.39,1052.46,1064.28,20469.2849999999,19073.1868867923,6445,44,1
"CP5752",384.318528452623,384.305389404297,384.330688476562,1070.18,1064.28,1076.09,84361.7824999996,82299.7893055552,21371,113,1
"CP5753",416.289085818444,416.276794433594,416.298400878906,1071.17,1067.23,1078.06,6316.84363636359,5573.16691372318,1696,14,1
"CP5754",502.407216495184,502.39111328125,502.419769287109,1057.39,1051.48,1064.28,56976.7384615383,54813.9323076921,14247,106,1
"CP5755",502.409003979832,502.397232055664,502.418548583984,1070.18,1064.28,1077.08,110651.076923077,108285.192258064,20692,92,1
"CP5756",529.416787156842,529.381103515625,529.443603515625,1071.17,1062.31,1080.03,31264.9711111112,29054.8933333334,5427,45,1
"CP5757",720.587803513886,720.570007324219,720.6162109375,1075.11,1069.2,1080.03,5116.68272727269,4675.28581395346,2035,16,1
"CP5758",396.273133071551,396.263320922852,396.295974731445,1070.18,1064.28,1077.08,120604.553846153,118119.802331002,24085,93,1
"CP5759",402.28883970247,402.272567749023,402.292358398438,1070.18,1064.28,1077.08,123498.338461538,120761.915581854,25292,89,1
"CP5760",402.300659420112,402.286956787109,402.316680908203,1057.39,1052.46,1064.28,28872.3199999998,27485.1116666665,7123,43,1
"CP5761",471.340510565836,471.308029174805,471.351765950521,1072.15,1065.26,1079.04,18352.0071428571,14298.1885714285,4071,13,1
"CP5762",516.410992502378,516.397420247396,516.434936523438,1070.18,1064.28,1077.08,60959.5076923075,59456.8175291373,13568,78,1
"CP5763",474.364835570921,474.347422281901,474.391937255859,1070.18,1064.28,1076.09,46291.2633333331,44354.5335599998,10176,59,1
"CP5764",474.367236342942,474.346425374349,474.385314941406,1057.39,1051.48,1064.28,27056.2461538461,24969.5862153845,5525,31,1
"CP5765",527.355556836812,527.329650878906,527.368667602539,1034.75,1026.88,1040.66,11472.8342857143,11458.07,2374,2373,1
"CP5766",527.343112387945,527.303466796875,527.380065917969,1074.12,1069.2,1080.03,9923.23363636357,9911.41909090902,1356,1355,1
"CP5767",527.345300168237,527.325154622396,527.366394042969,1044.59,1040.66,1052.46,8145.9333333333,8133.14999999997,1017,1016,1
"CP5768",527.336058221092,527.307312011719,527.368143717448,1056.4,1052.46,1060.34,5860.74999999991,5851.88499999991,1110,1109,1
"CP5769",527.358806657102,527.307006835938,527.404418945312,1067.23,1060.34,1069.2,7733.79555555567,7723.95111111122,1357,1356,1
"CP5770",560.395147701746,560.385294596354,560.401448567708,1071.17,1063.29,1081.01,13510.5155555556,11035.4815873016,2714,17,1
"CP5771",736.12986764697,736.117095947266,736.154296875,1074.12,1066.24,1081.01,11730.334,11716.5486666667,2035,2034,1
"CP5772",356.152696444796,356.135467529297,356.175872802734,1069.2,1050.5,1084.95,21016.4685714286,16176.7662821651,3053,15,1
"CP5773",418.300321959661,418.293640136719,418.321411132812,1070.18,1064.28,1077.08,170119.876923076,168204.022672064,33682,207,1
"CP5774",418.309334642709,418.287516276042,418.321472167969,1057.39,1051.48,1064.28,65064.369230769,63148.5149797569,17300,106,1
"CP5775",720.495101213852,720.485961914062,720.519470214844,1022.94,1011.13,1028.85,45863.2977777776,42144.854222222,5220,31,1
"CP5776",745.094466906648,745.059967041016,745.119262695312,1071.17,1065.26,1081.01,15698.8125,13734.984375,2374,13,1
"CP5777",390.283067451671,390.271286010742,390.296234130859,1070.18,1064.28,1076.09,213545.467499999,210120.39897831,50616,164,1
"CP5778",390.290204514129,390.277770996094,390.29931640625,1057.39,1051.48,1064.28,50778.5846153844,48632.1832061067,11712,71,1
"CP5779",419.314438863737,419.302444458008,419.335815429688,1070.18,1063.29,1077.08,47186.4249999999,44309.5354999999,7463,32,1
"CP5780",419.320624084301,419.315704345703,419.324615478516,1057.39,1051.48,1063.29,16323.3883333333,14023.8238666666,4420,18,1
"CP5781",669.460515797494,669.409057617188,669.477172851562,1070.18,1063.29,1077.08,18536.715,13511.245,3392,19,1
"CP5782",530.431504300097,530.423614501953,530.448486328125,1070.18,1063.29,1079.04,16361.296875,14974.171875,2714,16,1
"CP5783",535.367407000565,535.352355957031,535.382263183594,1071.17,1063.29,1077.08,33694.8799999999,30807.5905960264,5427,28,1
"CP5784",535.385999295909,535.369323730469,535.398376464844,1057.39,1051.48,1063.29,12002.8966666666,9690.9069135802,2714,14,1
"CP5785",403.18829105084,403.168197631836,403.203872680664,1070.18,1064.28,1077.08,22273.9692307692,20381.4739926739,3591,14,1
"CP5786",564.38115225059,564.372467041016,564.40380859375,1077.08,1071.17,1082.98,19270.9674999999,17380.6293749999,5008,27,1
"CP5787",911.584214628492,911.552185058594,911.62168375651,1038.69,1017.04,1059.35,568069.803255813,558609.376129032,96701,454,1
"CP5788",420.292280042675,420.290863037109,420.293823242188,1071.17,1064.28,1077.08,466047.015384614,464561.745310172,71480,483,1
"CP5789",420.300005363371,420.290802001953,420.312118530273,1057.39,1051.48,1064.28,112850.707692307,111365.437617866,27759,187,1
"CP5790",422.293828726154,422.275741577148,422.305969238281,1071.17,1063.29,1081.01,28028.1177777778,26884.6082063493,3731,36,1
"CP5791",431.313821602142,431.305063883464,431.326934814453,1070.18,1064.28,1077.08,47436.7999999998,41403.0214517875,9838,33,1
"CP5792",431.354464257899,431.335601806641,431.36952718099,1071.17,1062.31,1080.03,48355.9111111112,41046.0737839939,9498,23,1
"CP5793",468.418841883046,468.404724121094,468.430694580078,1073.14,1060.34,1091.84,16793.4375,15112.4912790698,2036,15,1
"CP5794",460.352263352325,460.340118408203,460.362630208333,1071.17,1063.29,1080.03,24113.4776470588,20959.8221676068,4071,17,1
"CP5795",480.33896758808,480.314529418945,480.354385375977,1070.18,1063.29,1077.08,175839.245,173214.299435483,29736,171,1
"CP5796",480.343776346768,480.322174072266,480.354385375977,1057.39,1051.48,1063.29,90262.8458333329,87989.8176747308,22508,129,1
"CP5797",487.370975125357,487.355051676432,487.378265380859,1070.18,1064.28,1077.08,40785.7230769229,35671.4425339365,7124,26,1
"CP5798",487.371191319976,487.362274169922,487.378692626953,1057.39,1051.48,1064.28,22554.5846153845,19418.9128205127,4749,18,1
"CP5799",609.480702997744,609.446695963542,609.509155273438,1044.59,1027.86,1056.4,52853.1275862073,47659.3396551727,4410,39,1
"CP5800",645.123523607839,645.118041992188,645.129333496094,1086.92,1082.98,1089.87,2663.47714285709,2589.95099999995,809,21,1
"CP5801",653.158359925383,653.144348144531,653.162292480469,1086.92,1083.97,1091.84,1900.60499999997,1874.76440406974,694,25,1
"CP5802",673.153765825409,673.139465332031,673.170867919922,1086.92,1081.01,1092.82,6187.4558333333,6069.06401647284,1735,27,1
"CP5803",675.140367985495,675.13525390625,675.146057128906,1086.92,1083.97,1089.87,2592.06666666661,2587.14999999994,821,88,1
"CP5804",715.618732259221,715.569305419922,715.656372070312,1070.18,1065.26,1076.09,425493.96272727,418545.774491976,123948,288,1
"CP5805",724.574752125824,724.559387207031,724.598937988281,1070.18,1065.26,1077.08,42028.9649999998,34839.8932499998,8819,17,1
"CP5806",395.271925379928,395.255767822266,395.292327880859,1070.18,1064.28,1077.08,500024.123076921,497356.237362636,103775,617,1
"CP5807",395.270503923687,395.258529663086,395.293914794922,1057.39,1051.48,1064.28,79393.4769230766,76725.5912087909,18657,110,1
"CP5808",451.154070867768,451.14203898112,451.167816162109,1075.11,1069.2,1081.01,11312.0116666666,11299.2174999999,1696,1695,1
"CP5809",451.15599611277,451.137542724609,451.173309326172,1064.28,1059.35,1069.2,7275.2100000001,7265.3600000001,1125,1124,1
"CP5810",451.158583793128,451.143218994141,451.17616780599,1085.93,1081.01,1090.86,6576.84499999994,6566.99499999994,1254,1253,1
"CP5811",647.125645645101,647.108032226562,647.129211425781,1086.92,1082,1090.86,2350.85333333331,2287.99197674416,925,22,1
"CP5812",732.184334625595,732.180969238281,732.189239501953,1087.9,1084.95,1090.86,2570.84999999994,2565.92499999994,587,586,1
"CP5813",406.296885607901,406.280008951823,406.314331054688,1070.18,1064.28,1077.08,63392.4923076921,61817.5999999998,11194,69,1
"CP5814",406.294577248356,406.278432210286,406.311492919922,1057.39,1051.48,1064.28,25330.2153846153,23755.323076923,4410,27,1
"CP5815",646.121206991328,646.105895996094,646.130615234375,1086.92,1083.97,1091.84,2771.22374999996,2756.81066860461,694,44,1
"CP5816",731.183483211231,731.176147460938,731.194885253906,1086.92,1082,1091.84,5505.47999999995,5343.4975813953,1388,21,1
"CP5817",915.57487686229,915.553192138672,915.603149414062,1057.39,1044.59,1073.14,53147.3017241383,44073.7626050423,8012,22,1
"CP5818",400.299163585817,400.281936645508,400.303436279297,1071.17,1063.29,1080.03,480124.863529412,478380.779124282,93809,668,1
"CP5819",404.15427329375,404.144714355469,404.162963867188,1070.18,1063.29,1077.08,19777.8149999999,19176.9649999999,3124,44,1
"CP5820",659.152326547416,659.147277832031,659.158752441406,1086.92,1082.98,1092.82,5191.58399999996,4976.93142857139,1619,21,1
"CP5821",430.362195274947,430.348693847656,430.373840332031,1077.08,1070.18,1087.9,25645.7622222223,24127.7889534884,2447,16,1
"CP5822",652.155157796017,652.144409179688,652.166625976562,1086.92,1081.01,1093.81,4102.89230769229,4080.85295169945,663,44,1
"CP5823",658.150982534366,658.146423339844,658.169738769531,1086.92,1081.01,1092.82,12650.4783333333,11970.9913565891,2891,25,1
"CP5824",705.5017971034,705.463317871094,705.515930175781,1074.12,1065.26,1083.97,20093.5552631579,20073.8605263158,2035,2034,1
"CP5825",705.462051240819,705.446563720703,705.475463867188,1058.37,1052.46,1064.28,11568.8249999999,11556.0199999999,1696,1695,1
"CP5826",358.301509842305,358.287322998047,358.318511962891,1071.17,1062.31,1080.03,281848.413333334,275155.719113838,61155,134,1
"CP5827",405.370218824551,405.359588623047,405.390930175781,1073.14,1063.29,1079.04,14236.03125,14219.296875,1740,1695,1
"CP5828",674.141376223782,674.133605957031,674.15185546875,1086.92,1083.97,1094.79,6372.97999999996,6298.29226215641,1734,43,1
"CP5829",725.623776534252,725.60654703776,725.631652832031,1070.18,1064.28,1081.01,31434.685882353,28231.2423529412,5100,23,1
"CP5830",515.416521877157,515.400299072266,515.429707845052,1070.18,1046.56,1085.93,223663.922750001,216550.233933122,28070,103,1
"CP5831",914.613468671776,914.571838378906,914.640157063802,1056.4,1051.48,1061.32,70406.1839999994,66986.2509999994,22723,83,1
"CP5832",940.639044671046,940.57275390625,940.675313313802,1078.06,1072.15,1086.92,14197.9086666666,14182.154,1960,1959,1
"CP5833",940.610348668088,940.544769287109,940.65087890625,1067.23,1062.31,1072.15,11487.2160000002,11477.3760000002,3052,3051,1
"CP5834",940.598013757172,940.556304931641,940.6982421875,1092.82,1086.92,1097.74,4406.69090909088,4395.87090909088,933,932,1
"CP5835",690.557010692235,690.526214599609,690.588134765625,1070.18,1056.4,1081.01,31451.5799999999,31425.9855999999,3052,3051,1
"CP5836",485.35164981586,485.322708129883,485.376831054688,1071.17,1062.31,1081.01,18702.952631579,15135.6323684211,2714,16,1
"CP5837",672.154474618483,672.139282226562,672.164245605469,1086.92,1082,1092.82,13411.8818181817,13224.0415856236,3052,51,1
"CP5838",357.286719179791,357.271240234375,357.299407958984,1070.18,1064.28,1077.08,1106674.21538461,1105312.6017094,243609,1688,1
"CP5839",357.293548106466,357.27099609375,357.299407958984,1057.39,1051.48,1064.28,254021.907692307,252660.294017093,68004,471,1
"CP5840",615.522622633772,615.503051757812,615.550109863281,1057.39,1051.48,1064.28,18691.9384615384,15723.0545454545,2873,13,1
"CP5841",615.513276258173,615.492736816406,615.546875,1070.18,1064.28,1077.08,40426.3384615383,37117.8792899407,5766,21,1
"CP5842",615.516596038558,615.501525878906,615.543609619141,1008.18,999.322,1017.04,29906.9996666666,25091.4504838709,5088,20,1
"CP5843",220.176896287795,220.166847229004,220.181213378906,1076.09,1045.58,1097.74,45930.324528302,37591.7731769506,2395,24,1
"CP5844",394.360410017086,394.346481323242,394.378692626953,1071.17,1061.32,1082.98,16641.7718181819,15962.8841081704,2432,24,1
"CP5845",656.158943446879,656.144470214844,656.176452636719,1086.92,1081.01,1092.82,33021.7441666665,31957.8199467053,7090,43,1
"CP5846",703.487871769212,703.450073242188,703.532623291016,1058.37,1032.78,1089.87,77468.1770689654,77413.0556896551,3834,3390,1
"CP5847",698.51550494728,698.488143920898,698.52978515625,1070.18,1063.29,1082,76814.3973684212,68545.4214285716,8141,18,1
"CP5848",632.477787490354,632.457489013672,632.501647949219,1073.14,1063.29,1082.98,25562.5425000001,23047.251023077,3053,17,1
"CP5849",900.575325044691,900.561492919922,900.600692749023,1078.06,1073.14,1084.95,14885.5208333333,14872.7266666666,2177,2176,1
"CP5850",403.018920113778,403.006546020508,403.036071777344,1070.18,1062.31,1078.06,25275.796875,22951.5181451613,2782,14,1
"CP5851",636.501565781563,636.477315266927,636.522842407227,1076.09,1070.18,1082,11898.7999999999,11885.9949999999,1445,1444,1
"CP5852",636.509482878805,636.480499267578,636.537414550781,1097.74,1090.86,1108.57,6945.27166666668,6927.56166666668,912,911,1
"CP5853",636.501184661383,636.47841389974,636.540100097656,1065.26,1058.37,1070.18,10600.4591666668,10587.6650000002,1697,1696,1
"CP5854",391.304901090281,391.296051025391,391.314498901367,1071.17,1064.28,1077.08,63285.169230769,60277.6653548,12551,70,1
"CP5855",391.295872254577,391.278167724609,391.304672241211,1057.39,1051.48,1064.28,17494.6461538461,14487.1422778771,2714,14,1
"CP5856",287.126706009161,287.120300292969,287.13737487793,1099.71,1094.79,1112.51,10487.2866666667,10468.5822222222,987,886,1
"CP5857",287.128361662859,287.108215332031,287.136413574219,1087.9,1077.08,1094.79,8650.35111111113,8631.65722222224,736,735,1
"CP5858",550.416521432696,550.399383544922,550.434783935547,1107.58,1103.65,1113.49,7786.39199999994,7326.24041860459,1496,12,1
"CP5859",657.442690766545,657.421585083008,657.470947265625,1079.04,1066.24,1091.84,32914.7076923076,32890.0923076922,4457,4456,1
"CP5860",657.475747238045,657.459350585938,657.487396240234,1107.58,1102.66,1112.51,5691.32999999995,5681.47999999995,1207,1206,1
"CP5861",414.339169191929,414.320007324219,414.344757080078,1108.57,1101.68,1114.48,10126.7692307692,9101.4892307692,1424,10,1
"CP5862",419.31718552767,419.302337646484,419.326049804688,1108.57,1102.66,1113.49,5863.95272727269,4393.38640909088,2090,12,1
"CP5863",429.34725367642,429.339324951172,429.368865966797,1078.06,1070.18,1095.78,87867.0769230766,84652.7015384612,7621,45,1
"CP5864",408.301134686137,408.287017822266,408.308456420898,1109.55,1099.71,1117.43,4812.9488888889,4465.04622222223,929,11,1
"CP5865",475.29318559128,475.281280517578,475.304153442383,1057.39,1051.48,1063.29,12522.5366666666,10810.4184082397,2035,10,1
"CP5866",401.281101699264,401.271072387695,401.301025390625,1109.55,1103.65,1114.48,4461.95999999997,4450.14545454542,767,766,1
"CP5867",401.28264733654,401.267364501953,401.297912597656,1096.76,1087.9,1103.65,5811.75,5795.015625,554,487,1
"CP5868",401.300348253289,401.286865234375,401.312622070312,1017.04,1011.13,1020.97,92815.8000000003,92804.9760000003,24848,24847,1
"CP5869",401.292851015257,401.276123046875,401.32069905599,1057.39,1052.46,1064.28,102649.804999999,102636.999999999,25468,25467,1
"CP5870",401.302358244704,401.286712646484,401.321848551432,993.414,986.524,1002.28,10237.461,10221.705,1230,964,1
"CP5871",401.305626304782,401.276504516602,401.328887939453,1006.21,1002.28,1011.13,16419.7,16409.8666666667,3731,3730,1
"CP5872",401.299527167631,401.284210205078,401.317810058594,1024.91,1020.97,1030.81,85908.1199999993,85897.2959999993,15020,15019,1
"CP5873",434.319166641276,434.305419921875,434.335296630859,1108.57,1102.66,1114.48,8898.48999999995,8178.06099999996,2410,19,1
"CP5874",367.248015724838,367.219268798828,367.263107299805,1072.15,1065.26,1078.06,13072.7384615384,13059.9384615384,1696,1145,1
"CP5875",367.249404898917,367.222381591797,367.263107299805,1102.66,1093.81,1113.49,10293.624,10272.96,986,985,1
"CP5876",367.24560155403,367.227416992188,367.262817382812,1082.98,1078.06,1085.93,6191.72250000009,6182.86875000009,1146,1145,1
"CP5877",421.294797293288,421.274398803711,421.313354492188,1070.18,1051.48,1086.92,149084.266666667,143985.740127505,18997,91,1
"CP5878",473.361262705475,473.34809366862,473.377166748047,1070.18,1064.28,1077.08,135016.369230769,132358.585107692,26120,117,1
"CP5879",473.368002572999,473.358337402344,473.378733317057,1057.39,1051.48,1064.28,71464.369230769,70489.1076923074,17300,130,1
"CP5880",341.253839411764,341.244094848633,341.272186279297,1089.87,1079.04,1112.51,20697.2573529412,20662.8029411765,1327,1326,1
"CP5881",407.289924075437,407.280120849609,407.30143737793,1108.57,1103.65,1115.46,18523.9849999999,16406.7813945577,3506,15,1
"CP5882",488.376098284931,488.371948242188,488.379943847656,1070.18,1064.28,1076.09,19878.1983333332,18276.472053872,2714,18,1
"CP5883",488.371411553606,488.35444132487,488.383239746094,1058.37,1052.46,1064.28,17410.8599999999,15807.7774747474,2713,18,1
"CP5884",489.371070954272,489.337158203125,489.385963439941,1071.17,1063.29,1079.04,29271.375,25782.5234375,4748,15,1
"CP5885",418.325116637207,418.308990478516,418.339706420898,1108.57,1102.66,1114.48,24323.5899999999,22288.6269047618,5342,21,1
"CP5886",460.360206454491,460.34049987793,460.371276855469,1106.6,1098.73,1115.46,33300.5729411765,30426.3966881547,3715,16,1
"CP5887",501.385016296342,501.374221801758,501.410064697266,1057.39,1051.48,1064.28,164673.969230769,160868.994480328,46895,155,1
"CP5888",501.399869088823,501.381469726562,501.410125732422,1070.18,1064.28,1077.08,296498.215384614,292438.001549529,54565,174,1
"CP5889",585.375157266576,585.365946451823,585.384704589844,1092.82,1086.92,1099.71,5505.60307692306,5491.82923076922,610,581,1
"CP5890",585.376491084789,585.343811035156,585.391072591146,1082.98,1079.04,1086.92,3677.00500000005,3668.14000000005,870,869,1
"CP5891",585.36433491636,585.343139648438,585.415710449219,1105.62,1099.71,1110.54,5179.6936363636,5167.87909090906,877,622,1
"CP5892",585.368391856685,585.348124186198,585.394958496094,1114.48,1110.54,1118.42,4574.34000000006,4566.46000000006,960,959,1
"CP5893",191.960885290928,191.954605102539,191.96647644043,1085.93,1080.03,1091.84,6107.7383333333,6094.94416666664,809,808,1
"CP5894",191.960439628516,191.956680297852,191.962631225586,1099.71,1092.82,1105.62,5916.55384615383,5902.76923076921,697,696,1
"CP5895",191.960357882928,191.956695556641,191.964370727539,1111.53,1106.6,1117.43,6170.14636363645,6158.33181818191,969,968,1
"CP5896",417.329344783618,417.318908691406,417.355682373047,1070.18,1064.28,1077.08,474374.892307691,472591.923607425,97790,577,1
"CP5897",417.339260757775,417.319519042969,417.34602355957,1057.39,1051.48,1064.28,162641.723076922,160858.754376657,45299,267,1
"CP5898",223.024846642588,223.016876220703,223.030807495117,1087.9,1080.03,1096.76,18797.6311764706,18779.9170588236,2112,2111,1
"CP5899",223.02576106449,223.019325256348,223.028747558594,1104.63,1098.73,1109.55,9419.30181818176,9407.49818181813,1111,1110,1
"CP5900",223.029444242484,223.022277832031,223.038009643555,1115.46,1109.55,1120.38,6871.14272727283,6860.31272727283,960,959,1
"CP5901",223.027654529342,223.024536132812,223.035369873047,1066.24,1058.37,1070.18,9017.9191666668,9006.1091666668,1249,1017,1
"CP5902",315.241735386733,315.231002807617,315.259567260742,1108.57,1099.71,1117.43,10344.5422222222,10325.8377777778,928,927,1
"CP5903",315.240497307668,315.231628417969,315.251586914062,1073.14,1064.28,1082,17392.18,17373.4755555556,1696,1695,1
"CP5904",315.242595198485,315.232650756836,315.256286621094,1091.84,1082.98,1099.71,11913.7282352941,11896.0141176471,1500,1499,1
"CP5905",315.242926576167,315.23176574707,315.256317138672,1056.4,1048.53,1064.28,12129.46875,12112.734375,2036,2035,1
"CP5906",315.250460424103,315.244232177734,315.254180908203,1043.61,1037.7,1048.53,6625.99090909086,6615.16090909087,1018,1017,1
"CP5907",393.267993093933,393.246307373047,393.276489257812,1057.39,1051.48,1064.28,237898.83076923,236906.338461538,65739,527,1
"CP5908",393.271465325361,393.254409790039,393.274536132812,1070.18,1064.28,1077.08,1445017.59999999,1442752.12842809,302112,1611,1
"CP5909",393.267424127479,393.262451171875,393.281768798828,1007.19,1002.28,1013.1,20572.7545454546,18632.85256917,4749,24,1
"CP5910",393.278178387588,393.274017333984,393.293746948242,1070.18,1064.28,1077.08,1446050.46153846,1443518.83932755,302112,1317,1
"CP5911",475.360801917463,475.34971110026,475.368911743164,1070.18,1063.29,1077.08,26254.1899999999,22703.3570560747,3732,13,1
"CP5912",475.356217625684,475.348815917969,475.382934570312,1057.39,1052.46,1063.29,15276.2072727272,12436.8517926932,3392,12,1
"CP5913",479.333345762051,479.314483642578,479.353256225586,1070.18,1063.29,1077.08,575076.489999998,571811.103909773,89714,410,1
"CP5914",479.345543295819,479.330657958984,479.357513427734,1057.39,1051.48,1063.29,277909.967499999,275082.360469924,71428,326,1
"CP5915",681.496507501009,681.485677083333,681.504180908203,1099.71,1094.79,1104.63,9028.20000000013,9017.37600000013,1423,1422,1
"CP5916",681.496903212184,681.492218017578,681.503173828125,1089.87,1081.01,1094.79,15676.7185714285,15661.9542857143,1556,1555,1
"CP5917",803.986765529627,803.969787597656,803.994262695312,1117.43,1109.55,1120.38,1842.08454545457,1726.13492561986,777,16,1
"CP5918",877.62567939862,877.595520019531,877.6515625,1064.28,1028.85,1099.71,134883.978333334,117362.70377193,5906,17,1
"CP5919",891.587624399771,891.560760498047,891.61865234375,1069.2,1063.29,1075.11,45586.7849999998,43664.612222222,8480,40,1
"CP5920",301.142586402154,301.134765625,301.152755737305,1058.37,1051.48,1063.29,8303.41416666663,7923.05071839077,2035,36,1
"CP5921",379.243520100911,379.243520100911,379.243520100911,1076.09,1072.15,1081.01,7733.79555555547,7509.8449172576,1306,11,1
"CP5922",393.37119347528,393.3662109375,393.377883911133,1078.06,1074.12,1082.98,22792.8422222225,22156.6294233477,3426,27,1
"CP5923",393.370828395658,393.35546875,393.391891479492,1070.18,1064.28,1074.12,20626.6079999998,19927.0898734176,3762,30,1
"CP5924",393.371029645381,393.366546630859,393.377838134766,1090.86,1082.98,1097.74,36229.896,35212.4150886076,3680,29,1
"CP5925",417.298304329804,417.290267944336,417.316253662109,1070.18,1064.28,1077.08,483387.076923075,480318.241273208,99196,395,1
"CP5926",417.315919149325,417.300231933594,417.339706420898,1108.57,1102.66,1114.48,82109.5999999996,80361.7174999996,16223,107,1
"CP5927",417.319377484935,417.296376546224,417.34162902832,1093.81,1086.92,1102.66,20243.6075,17960.815625,2802,18,1
"CP5928",431.16017531263,431.146438598633,431.188629150391,1101.68,1088.88,1113.49,10421.8428,10396.2484,798,797,1
"CP5929",447.334184446027,447.31022644043,447.348617553711,1069.2,1033.77,1088.88,88175.0158928574,72477.5856724926,5767,21,1
"CP5930",468.274626689866,468.255233764648,468.293243408203,1075.11,1070.18,1082,16925.2549999999,15628.2914285713,2714,16,1
"CP5931",468.287702982722,468.259750366211,468.305786132812,1121.37,1103.65,1158.78,24012.0683928571,23964.8141071428,1224,1204,1
"CP5932",468.285512288411,468.285512288411,468.285512288411,1022.94,1018.02,1033.77,12331.265625,12314.53125,1696,799,1
"CP5933",468.294320070178,468.279235839844,468.30859375,1041.64,1033.77,1047.55,12387.2357142857,12372.4714285714,1356,1355,1
"CP5934",468.284414609108,468.273406982422,468.294448852539,1064.28,1055.42,1068.21,12296.1092307692,12282.3353846153,2375,2374,1
"CP5935",468.283864990777,468.270263671875,468.289291381836,1096.76,1090.86,1101.68,8132.70545454558,8120.90181818194,1046,1045,1
"CP5936",655.15710679852,655.149353027344,655.174713134766,1086.92,1081.01,1092.82,52709.9983333331,51682.0741025639,12948,70,1
"CP5937",677.499061109008,677.468017578125,677.518697102865,1099.71,1091.84,1107.58,8484.84375000001,8468.12,997,767,1
"CP5938",677.501523399698,677.487670898438,677.509826660156,1116.45,1108.57,1121.37,8646.89230769228,8634.09230769228,1274,1273,1
"CP5939",677.50216116877,677.485336303711,677.542114257812,1086.92,1082,1090.86,4273.47333333329,4264.61333333329,1026,1025,1
"CP5940",708.538676856733,708.527791341146,708.5546875,1075.11,1070.18,1081.01,24584.0999999998,23143.6342657341,3484,18,1
"CP5941",719.492387333505,719.481872558594,719.502960205078,1108.57,1104.63,1116.45,13111.3349999999,13098.5299999999,1652,1371,1
"CP5942",719.475830300449,719.427459716797,719.498575846354,1075.11,1072.15,1081.01,7364.62888888881,7354.78444444436,1685,1684,1
"CP5943",719.502243798406,719.486796061198,719.513956705729,1087.9,1081.01,1094.79,8522.92999999998,8508.1657142857,1047,954,1
"CP5944",719.509284428665,719.491790771484,719.51649983724,1044.59,1035.74,1048.53,48173.0430769229,45940.4717678811,5459,27,1
"CP5945",731.556366688496,731.543151855469,731.578918457031,1108.57,1104.63,1113.49,6156.71555555549,6146.87111111104,1044,1043,1
"CP5946",731.59115355286,731.574991861979,731.60498046875,1079.04,1071.17,1085.93,19272.624,19256.88,2283,1847,1
"CP5947",731.556963359023,731.535949707031,731.574666341146,1092.82,1085.93,1097.74,7429.47416666663,7416.67999999997,1163,1162,1
"CP5948",893.552152955487,893.536682128906,893.6181640625,1019.99,1015.07,1025.9,14079.0000000001,11520.1288571429,4070,15,1
"CP5949",913.582738101032,913.562072753906,913.604034423828,1038.69,1033.77,1043.61,39133.6799999997,36835.9999999997,15943,70,1
"CP5950",913.595344244697,913.56689453125,913.622009277344,1057.39,1045.58,1076.09,220492.817419355,213968.583697641,42357,196,1
"CP5951",916.623611450004,916.552673339844,916.686889648438,1065.26,1059.35,1073.14,15020.2650000002,15007.4600000002,3392,1772,1
"CP5952",916.628179807846,916.613983154297,916.641052246094,1091.84,1082.98,1095.78,15430.8923076923,15417.1076923076,1773,1772,1
"CP5953",916.63566570332,916.602142333984,916.656127929688,1118.42,1111.53,1123.34,8890.96166666663,8879.15166666662,1300,1299,1
"CP5954",916.617393981405,916.604235839844,916.626749674479,1106.6,1101.68,1111.53,7578.58999999993,7567.75499999993,1096,1095,1
"CP5955",297.287135307686,297.278045654297,297.294235229492,1108.57,1102.66,1114.48,28586.6699999998,24368.2118493149,6579,16,1
"CP5956",313.153797758632,313.137440999349,313.175903320312,1070.18,1063.29,1076.09,25463.1384615384,25449.3538461538,2375,2374,1
"CP5957",313.153139057195,313.140579223633,313.163238525391,1058.37,1053.45,1063.29,16519.3919999999,16508.5679999999,2189,2188,1
"CP5958",313.145172843531,313.138142903646,313.155746459961,1080.03,1076.09,1084.95,15254.9511111113,15245.1066666669,1960,1959,1
"CP5959",313.149494049325,313.136947631836,313.163177490234,1089.87,1084.95,1093.81,11714.8888888888,11705.0444444443,1675,1674,1
"CP5960",313.157318647577,313.14143371582,313.170532226562,1007.19,1001.29,1014.09,16007.876923077,15994.0923076924,1696,1695,1
