precursor_mz,precursor_rt,precursor_intensity,mz,intensity
385.1274,465.69702,822.375,60.0618896484375,47.0
385.1274,465.69702,822.375,61.031089782714844,47.0
385.1274,465.69702,822.375,62.931209564208984,23.0
385.1274,465.69702,822.375,64.92749786376953,23.0
385.1274,465.69702,822.375,69.03117370605469,23.0
385.1274,465.69702,822.375,70.06522369384766,23.0
385.1274,465.69702,822.375,71.05225372314453,23.0
385.1274,465.69702,822.375,71.08673858642578,47.0
385.1274,465.69702,822.375,72.06773376464844,47.0
385.1274,465.69702,822.375,72.07492065429688,23.0
385.1274,465.69702,822.375,72.08570098876953,23.0
385.1274,465.69702,822.375,73.02893829345703,23.0
385.1274,465.69702,822.375,73.04219818115234,23.0
385.1274,465.69702,822.375,74.09725952148438,93.0
385.1274,465.69702,822.375,78.98753356933594,93.0
385.1274,465.69702,822.375,79.05774688720703,23.0
385.1274,465.69702,822.375,81.06967163085938,47.0
385.1274,465.69702,822.375,83.0528564453125,47.0
385.1274,465.69702,822.375,85.07173919677734,23.0
385.1274,465.69702,822.375,85.09647369384766,23.0
385.1274,465.69702,822.375,85.1042709350586,47.0
385.1274,465.69702,822.375,87.08325958251953,23.0
385.1274,465.69702,822.375,88.02039337158203,70.0
385.1274,465.69702,822.375,88.07731628417969,47.0
385.1274,465.69702,822.375,88.9811782836914,23.0
385.1274,465.69702,822.375,89.05970001220703,256.0
385.1274,465.69702,822.375,89.10497283935547,70.0
385.1274,465.69702,822.375,90.0635986328125,23.0
385.1274,465.69702,822.375,90.09306335449219,23.0
385.1274,465.69702,822.375,91.05023956298828,23.0
385.1274,465.69702,822.375,91.0610122680664,23.0
385.1274,465.69702,822.375,92.05309295654297,23.0
385.1274,465.69702,822.375,93.07095336914062,47.0
385.1274,465.69702,822.375,95.08631896972656,23.0
385.1274,465.69702,822.375,97.02738189697266,23.0
385.1274,465.69702,822.375,97.06211853027344,23.0
385.1274,465.69702,822.375,97.10104370117188,23.0
385.1274,465.69702,822.375,98.06112670898438,47.0
385.1274,465.69702,822.375,98.09465789794922,23.0
385.1274,465.69702,822.375,98.98523712158203,70.0
385.1274,465.69702,822.375,99.0469970703125,47.0
385.1274,465.69702,822.375,99.05261993408203,23.0
385.1274,465.69702,822.375,99.07929992675781,47.0
385.1274,465.69702,822.375,101.05623626708984,47.0
385.1274,465.69702,822.375,102.05560302734375,23.0
385.1274,465.69702,822.375,102.12684631347656,23.0
385.1274,465.69702,822.375,103.0355224609375,23.0
385.1274,465.69702,822.375,104.10791015625,70.0
385.1274,465.69702,822.375,104.99208068847656,47.0
385.1274,465.69702,822.375,105.05135345458984,23.0
385.1274,465.69702,822.375,105.07303619384766,23.0
385.1274,465.69702,822.375,106.04988098144531,93.0
385.1274,465.69702,822.375,106.0615005493164,23.0
385.1274,465.69702,822.375,106.90139770507812,116.0
385.1274,465.69702,822.375,107.08085632324219,47.0
385.1274,465.69702,822.375,107.08670806884766,23.0
385.1274,465.69702,822.375,108.9029769897461,93.0
385.1274,465.69702,822.375,109.06791687011719,47.0
385.1274,465.69702,822.375,109.10032653808594,47.0
385.1274,465.69702,822.375,111.04052734375,70.0
385.1274,465.69702,822.375,111.1148681640625,23.0
385.1274,465.69702,822.375,113.10733032226562,23.0
385.1274,465.69702,822.375,113.13284301757812,23.0
385.1274,465.69702,822.375,119.03851318359375,23.0
385.1274,465.69702,822.375,119.08007049560547,23.0
385.1274,465.69702,822.375,121.03063201904297,23.0
385.1274,465.69702,822.375,121.06478118896484,47.0
385.1274,465.69702,822.375,121.08805847167969,23.0
385.1274,465.69702,822.375,122.08042907714844,47.0
385.1274,465.69702,822.375,122.09290313720703,23.0
385.1274,465.69702,822.375,123.07840728759766,70.0
385.1274,465.69702,822.375,123.115966796875,23.0
385.1274,465.69702,822.375,124.07417297363281,47.0
385.1274,465.69702,822.375,125.05500030517578,23.0
385.1274,465.69702,822.375,125.09443664550781,23.0
385.1274,465.69702,822.375,126.08405303955078,23.0
385.1274,465.69702,822.375,127.07437896728516,47.0
385.1274,465.69702,822.375,128.07017517089844,47.0
385.1274,465.69702,822.375,128.95289611816406,279.0
385.1274,465.69702,822.375,129.05223083496094,163.0
385.1274,465.69702,822.375,130.06216430664062,23.0
385.1274,465.69702,822.375,132.095458984375,23.0
385.1274,465.69702,822.375,133.0651397705078,23.0
385.1274,465.69702,822.375,133.0895538330078,94.0
385.1274,465.69702,822.375,133.0993194580078,23.0
385.1274,465.69702,822.375,134.02366638183594,398.0
385.1274,465.69702,822.375,135.0167694091797,23.0
385.1274,465.69702,822.375,135.02659606933594,23.0
385.1274,465.69702,822.375,135.07577514648438,71.0
385.1274,465.69702,822.375,135.0856170654297,70.0
385.1274,465.69702,822.375,135.095458984375,48.0
385.1274,465.69702,822.375,135.12660217285156,47.0
385.1274,465.69702,822.375,136.06289672851562,664.0
385.1274,465.69702,822.375,137.06185913085938,47.0
385.1274,465.69702,822.375,137.0948944091797,47.0
385.1274,465.69702,822.375,138.049560546875,23.0
385.1274,465.69702,822.375,139.04580688476562,23.0
385.1274,465.69702,822.375,139.07241821289062,23.0
385.1274,465.69702,822.375,139.11900329589844,23.0
385.1274,465.69702,822.375,141.11436462402344,116.0
385.1274,465.69702,822.375,142.08627319335938,23.0
385.1274,465.69702,822.375,144.92857360839844,70.0
385.1274,465.69702,822.375,147.06936645507812,47.0
385.1274,465.69702,822.375,147.0796356201172,23.0
385.1274,465.69702,822.375,148.07183837890625,47.0
385.1274,465.69702,822.375,149.02432250976562,163.0
385.1274,465.69702,822.375,149.1259307861328,23.0
385.1274,465.69702,822.375,150.02822875976562,47.0
385.1274,465.69702,822.375,150.0886993408203,23.0
385.1274,465.69702,822.375,151.06150817871094,47.0
385.1274,465.69702,822.375,151.08058166503906,23.0
385.1274,465.69702,822.375,151.1013946533203,47.0
385.1274,465.69702,822.375,151.14474487304688,23.0
385.1274,465.69702,822.375,152.07225036621094,93.0
385.1274,465.69702,822.375,152.09486389160156,23.0
385.1274,465.69702,822.375,153.054931640625,47.0
385.1274,465.69702,822.375,153.08984375,47.0
385.1274,465.69702,822.375,154.08807373046875,186.0
385.1274,465.69702,822.375,154.1178436279297,23.0
385.1274,465.69702,822.375,155.07020568847656,70.0
385.1274,465.69702,822.375,155.08778381347656,70.0
385.1274,465.69702,822.375,156.96255493164062,23.0
385.1274,465.69702,822.375,160.03488159179688,23.0
385.1274,465.69702,822.375,160.89617919921875,23.0
385.1274,465.69702,822.375,161.03219604492188,23.0
385.1274,465.69702,822.375,161.0930633544922,47.0
385.1274,465.69702,822.375,163.03790283203125,23.0
385.1274,465.69702,822.375,163.0739288330078,70.0
385.1274,465.69702,822.375,164.10414123535156,23.0
385.1274,465.69702,822.375,165.08502197265625,23.0
385.1274,465.69702,822.375,166.08338928222656,23.0
385.1274,465.69702,822.375,166.09974670410156,23.0
385.1274,465.69702,822.375,167.06834411621094,70.0
385.1274,465.69702,822.375,168.07449340820312,23.0
385.1274,465.69702,822.375,172.09230041503906,23.0
385.1274,465.69702,822.375,174.99681091308594,47.0
385.1274,465.69702,822.375,175.01174926757812,23.0
385.1274,465.69702,822.375,176.98794555664062,23.0
385.1274,465.69702,822.375,177.08741760253906,23.0
385.1274,465.69702,822.375,177.106201171875,23.0
385.1274,465.69702,822.375,178.07620239257812,47.0
385.1274,465.69702,822.375,178.08749389648438,71.0
385.1274,465.69702,822.375,178.1213836669922,70.0
385.1274,465.69702,822.375,179.06773376464844,47.0
385.1274,465.69702,822.375,179.1035919189453,23.0
385.1274,465.69702,822.375,179.14512634277344,23.0
385.1274,465.69702,822.375,180.0657958984375,23.0
385.1274,465.69702,822.375,180.08851623535156,23.0
385.1274,465.69702,822.375,180.10365295410156,47.0
385.1274,465.69702,822.375,181.08750915527344,71.0
385.1274,465.69702,822.375,182.08547973632812,552.0
385.1274,465.69702,822.375,183.0670928955078,24.0
385.1274,465.69702,822.375,183.0842742919922,94.0
385.1274,465.69702,822.375,184.0934600830078,47.0
385.1274,465.69702,822.375,184.1068572998047,23.0
385.1274,465.69702,822.375,185.08238220214844,47.0
385.1274,465.69702,822.375,186.10089111328125,23.0
385.1274,465.69702,822.375,187.03152465820312,47.0
385.1274,465.69702,822.375,187.0990447998047,23.0
385.1274,465.69702,822.375,188.0263671875,23.0
385.1274,465.69702,822.375,188.0902099609375,23.0
385.1274,465.69702,822.375,189.047119140625,23.0
385.1274,465.69702,822.375,189.1479949951172,23.0
385.1274,465.69702,822.375,191.0637664794922,23.0
385.1274,465.69702,822.375,191.1729736328125,23.0
385.1274,465.69702,822.375,192.0888214111328,23.0
385.1274,465.69702,822.375,192.1318359375,23.0
385.1274,465.69702,822.375,193.04603576660156,23.0
385.1274,465.69702,822.375,193.1107177734375,23.0
385.1274,465.69702,822.375,194.08424377441406,70.0
385.1274,465.69702,822.375,194.11175537109375,23.0
385.1274,465.69702,822.375,195.1212921142578,93.0
385.1274,465.69702,822.375,196.099853515625,70.0
385.1274,465.69702,822.375,196.12158203125,23.0
385.1274,465.69702,822.375,198.12786865234375,23.0
385.1274,465.69702,822.375,199.0860595703125,47.0
385.1274,465.69702,822.375,199.10597229003906,47.0
385.1274,465.69702,822.375,200.04058837890625,23.0
385.1274,465.69702,822.375,200.0745086669922,23.0
385.1274,465.69702,822.375,200.08448791503906,23.0
385.1274,465.69702,822.375,200.10244750976562,23.0
385.1274,465.69702,822.375,204.08099365234375,47.0
385.1274,465.69702,822.375,204.0950927734375,23.0
385.1274,465.69702,822.375,204.12733459472656,186.0
385.1274,465.69702,822.375,205.04537963867188,23.0
385.1274,465.69702,822.375,205.06759643554688,23.0
385.1274,465.69702,822.375,205.11810302734375,47.0
385.1274,465.69702,822.375,205.12820434570312,23.0
385.1274,465.69702,822.375,206.07887268066406,23.0
385.1274,465.69702,822.375,207.08856201171875,23.0
385.1274,465.69702,822.375,208.09666442871094,47.0
385.1274,465.69702,822.375,209.0827178955078,23.0
385.1274,465.69702,822.375,211.0966796875,23.0
385.1274,465.69702,822.375,212.0795440673828,23.0
385.1274,465.69702,822.375,213.017333984375,23.0
385.1274,465.69702,822.375,213.04409790039062,23.0
385.1274,465.69702,822.375,213.09146118164062,23.0
385.1274,465.69702,822.375,215.1121826171875,23.0
385.1274,465.69702,822.375,217.0572052001953,23.0
385.1274,465.69702,822.375,220.09579467773438,47.0
385.1274,465.69702,822.375,220.9672393798828,23.0
385.1274,465.69702,822.375,222.0800018310547,23.0
385.1274,465.69702,822.375,223.1028289794922,23.0
385.1274,465.69702,822.375,225.123779296875,70.0
385.1274,465.69702,822.375,226.10693359375,140.0
385.1274,465.69702,822.375,227.0922088623047,23.0
385.1274,465.69702,822.375,227.1177215576172,23.0
385.1274,465.69702,822.375,227.13685607910156,23.0
385.1274,465.69702,822.375,228.1158447265625,23.0
385.1274,465.69702,822.375,229.04144287109375,23.0
385.1274,465.69702,822.375,229.06065368652344,23.0
385.1274,465.69702,822.375,230.07374572753906,23.0
385.1274,465.69702,822.375,231.0247344970703,47.0
385.1274,465.69702,822.375,232.0851287841797,47.0
385.1274,465.69702,822.375,232.10232543945312,47.0
385.1274,465.69702,822.375,232.11952209472656,23.0
385.1274,465.69702,822.375,232.20118713378906,23.0
385.1274,465.69702,822.375,233.04241943359375,23.0
385.1274,465.69702,822.375,233.0596466064453,47.0
385.1274,465.69702,822.375,233.087646484375,23.0
385.1274,465.69702,822.375,234.0469970703125,23.0
385.1274,465.69702,822.375,234.91751098632812,70.0
385.1274,465.69702,822.375,237.13885498046875,23.0
385.1274,465.69702,822.375,238.13262939453125,23.0
385.1274,465.69702,822.375,239.0957489013672,23.0
385.1274,465.69702,822.375,240.07174682617188,23.0
385.1274,465.69702,822.375,240.9709014892578,23.0
385.1274,465.69702,822.375,241.07821655273438,23.0
385.1274,465.69702,822.375,241.10231018066406,23.0
385.1274,465.69702,822.375,241.1702117919922,23.0
385.1274,465.69702,822.375,244.10581970214844,23.0
385.1274,465.69702,822.375,244.9219512939453,23.0
385.1274,465.69702,822.375,245.0411834716797,23.0
385.1274,465.69702,822.375,246.9860076904297,23.0
385.1274,465.69702,822.375,247.09686279296875,47.0
385.1274,465.69702,822.375,247.1389923095703,23.0
385.1274,465.69702,822.375,248.0912628173828,23.0
385.1274,465.69702,822.375,249.15890502929688,23.0
385.1274,465.69702,822.375,249.18118286132812,23.0
385.1274,465.69702,822.375,250.07713317871094,116.0
385.1274,465.69702,822.375,250.11729431152344,23.0
385.1274,465.69702,822.375,250.88754272460938,23.0
385.1274,465.69702,822.375,250.99703979492188,23.0
385.1274,465.69702,822.375,251.06185913085938,23.0
385.1274,465.69702,822.375,251.0752716064453,23.0
385.1274,465.69702,822.375,251.0953826904297,23.0
385.1274,465.69702,822.375,253.001220703125,23.0
385.1274,465.69702,822.375,254.1018524169922,23.0
385.1274,465.69702,822.375,255.04489135742188,23.0
385.1274,465.69702,822.375,255.12149047851562,23.0
385.1274,465.69702,822.375,257.1194152832031,23.0
385.1274,465.69702,822.375,259.0570068359375,47.0
385.1274,465.69702,822.375,259.0751647949219,23.0
385.1274,465.69702,822.375,259.1841735839844,47.0
385.1274,465.69702,822.375,259.20233154296875,47.0
385.1274,465.69702,822.375,260.0569763183594,47.0
385.1274,465.69702,822.375,260.949462890625,23.0
385.1274,465.69702,822.375,261.052001953125,23.0
385.1274,465.69702,822.375,265.11322021484375,23.0
385.1274,465.69702,822.375,267.1267395019531,23.0
385.1274,465.69702,822.375,272.9589538574219,23.0
385.1274,465.69702,822.375,272.9822692871094,23.0
385.1274,465.69702,822.375,273.0428771972656,23.0
385.1274,465.69702,822.375,273.0824890136719,47.0
385.1274,465.69702,822.375,274.1021423339844,23.0
385.1274,465.69702,822.375,275.0885925292969,23.0
385.1274,465.69702,822.375,275.1072998046875,23.0
385.1274,465.69702,822.375,277.1137390136719,23.0
385.1274,465.69702,822.375,278.09619140625,47.0
385.1274,465.69702,822.375,278.1079406738281,23.0
385.1274,465.69702,822.375,278.1220703125,23.0
385.1274,465.69702,822.375,278.906005859375,23.0
385.1274,465.69702,822.375,279.0968322753906,47.0
385.1274,465.69702,822.375,279.16754150390625,23.0
385.1274,465.69702,822.375,280.1158447265625,47.0
385.1274,465.69702,822.375,281.1011962890625,23.0
385.1274,465.69702,822.375,284.9980773925781,23.0
385.1274,465.69702,822.375,285.8989562988281,70.0
385.1274,465.69702,822.375,287.06170654296875,23.0
385.1274,465.69702,822.375,287.0880126953125,23.0
385.1274,465.69702,822.375,287.8892517089844,47.0
385.1274,465.69702,822.375,288.08795166015625,23.0
385.1274,465.69702,822.375,288.1094970703125,23.0
385.1274,465.69702,822.375,289.0968322753906,23.0
385.1274,465.69702,822.375,290.10986328125,47.0
385.1274,465.69702,822.375,291.0596923828125,47.0
385.1274,465.69702,822.375,291.1270751953125,23.0
385.1274,465.69702,822.375,292.1171569824219,23.0
385.1274,465.69702,822.375,294.9302673339844,23.0
385.1274,465.69702,822.375,295.12652587890625,93.0
385.1274,465.69702,822.375,295.1483154296875,23.0
385.1274,465.69702,822.375,296.133056640625,23.0
385.1274,465.69702,822.375,297.1559143066406,23.0
385.1274,465.69702,822.375,298.10504150390625,23.0
385.1274,465.69702,822.375,298.8873596191406,23.0
385.1274,465.69702,822.375,300.0884094238281,23.0
385.1274,465.69702,822.375,300.93450927734375,47.0
385.1274,465.69702,822.375,301.1180725097656,23.0
385.1274,465.69702,822.375,302.09063720703125,93.0
385.1274,465.69702,822.375,302.12005615234375,47.0
385.1274,465.69702,822.375,302.1495056152344,23.0
385.1274,465.69702,822.375,302.9420166015625,23.0
385.1274,465.69702,822.375,303.0844421386719,23.0
385.1274,465.69702,822.375,303.1090087890625,47.0
385.1274,465.69702,822.375,303.1458435058594,23.0
385.1274,465.69702,822.375,304.08477783203125,23.0
385.1274,465.69702,822.375,304.8970642089844,47.0
385.1274,465.69702,822.375,305.0621337890625,23.0
385.1274,465.69702,822.375,305.0793762207031,23.0
385.1274,465.69702,822.375,309.0392761230469,47.0
385.1274,465.69702,822.375,309.1186218261719,23.0
385.1274,465.69702,822.375,310.1214294433594,23.0
385.1274,465.69702,822.375,312.1144104003906,23.0
385.1274,465.69702,822.375,312.154296875,47.0
385.1274,465.69702,822.375,312.32879638671875,23.0
385.1274,465.69702,822.375,312.8999328613281,70.0
385.1274,465.69702,822.375,312.9223937988281,47.0
385.1274,465.69702,822.375,313.1520080566406,23.0
385.1274,465.69702,822.375,313.1844482421875,23.0
385.1274,465.69702,822.375,314.0663146972656,47.0
385.1274,465.69702,822.375,314.1062927246094,23.0
385.1274,465.69702,822.375,314.17132568359375,23.0
385.1274,465.69702,822.375,314.8918151855469,23.0
385.1274,465.69702,822.375,314.9018249511719,47.0
385.1274,465.69702,822.375,316.09197998046875,23.0
385.1274,465.69702,822.375,316.1170654296875,47.0
385.1274,465.69702,822.375,317.103515625,47.0
385.1274,465.69702,822.375,319.1112060546875,23.0
385.1274,465.69702,822.375,319.1313781738281,47.0
385.1274,465.69702,822.375,320.1250305175781,47.0
385.1274,465.69702,822.375,322.1346740722656,47.0
385.1274,465.69702,822.375,323.1127014160156,47.0
385.1274,465.69702,822.375,326.9248046875,47.0
385.1274,465.69702,822.375,329.11175537109375,47.0
385.1274,465.69702,822.375,329.84918212890625,47.0
385.1274,465.69702,822.375,329.8773498535156,116.0
385.1274,465.69702,822.375,329.8952941894531,23.0
385.1274,465.69702,822.375,330.0618591308594,23.0
385.1274,465.69702,822.375,330.1105651855469,47.0
385.1274,465.69702,822.375,331.1211242675781,23.0
385.1274,465.69702,822.375,331.8685302734375,116.0
385.1274,465.69702,822.375,331.89422607421875,47.0
385.1274,465.69702,822.375,332.1024169921875,47.0
385.1274,465.69702,822.375,334.1131591796875,23.0
385.1274,465.69702,822.375,335.0833435058594,23.0
385.1274,465.69702,822.375,335.1091613769531,47.0
385.1274,465.69702,822.375,337.1341552734375,70.0
385.1274,465.69702,822.375,337.1781921386719,47.0
385.1274,465.69702,822.375,338.1346740722656,23.0
385.1274,465.69702,822.375,340.1947937011719,23.0
385.1274,465.69702,822.375,340.9028625488281,47.0
385.1274,465.69702,822.375,340.9236755371094,47.0
385.1274,465.69702,822.375,341.077392578125,23.0
385.1274,465.69702,822.375,341.1034240722656,47.0
385.1274,465.69702,822.375,341.23370361328125,23.0
385.1274,465.69702,822.375,341.9063415527344,23.0
385.1274,465.69702,822.375,342.1254577636719,23.0
385.1274,465.69702,822.375,342.26898193359375,23.0
385.1274,465.69702,822.375,342.90606689453125,23.0
385.1274,465.69702,822.375,344.15057373046875,23.0
385.1274,465.69702,822.375,346.1318054199219,23.0
385.1274,465.69702,822.375,347.1087646484375,23.0
385.1274,465.69702,822.375,347.1271667480469,23.0
385.1274,465.69702,822.375,348.1160888671875,23.0
385.1274,465.69702,822.375,349.1485595703125,23.0
385.1274,465.69702,822.375,350.1165771484375,23.0
385.1274,465.69702,822.375,351.0647888183594,23.0
385.1274,465.69702,822.375,351.1335144042969,23.0
385.1274,465.69702,822.375,352.1254577636719,47.0
385.1274,465.69702,822.375,352.1492919921875,23.0
385.1274,465.69702,822.375,353.1188049316406,23.0
385.1274,465.69702,822.375,353.1373596191406,23.0
385.1274,465.69702,822.375,353.93572998046875,47.0
385.1274,465.69702,822.375,354.13214111328125,23.0
385.1274,465.69702,822.375,354.1745910644531,23.0
385.1274,465.69702,822.375,355.1150207519531,23.0
385.1274,465.69702,822.375,355.1416015625,47.0
385.1274,465.69702,822.375,355.1761474609375,23.0
385.1274,465.69702,822.375,355.28515625,23.0
385.1274,465.69702,822.375,356.1018981933594,23.0
385.1274,465.69702,822.375,356.1365051269531,47.0
385.1274,465.69702,822.375,356.88494873046875,140.0
385.1274,465.69702,822.375,357.14349365234375,23.0
385.1274,465.69702,822.375,357.1968078613281,47.0
385.1274,465.69702,822.375,358.1572265625,70.0
385.1274,465.69702,822.375,358.8944091796875,189.0
385.1274,465.69702,822.375,359.0788269042969,23.0
385.1274,465.69702,822.375,359.126953125,373.0
385.1274,465.69702,822.375,359.2980651855469,23.0
385.1274,465.69702,822.375,359.8731689453125,23.0
385.1274,465.69702,822.375,360.0979919433594,23.0
385.1274,465.69702,822.375,360.130126953125,163.0
385.1274,465.69702,822.375,361.12127685546875,23.0
385.1274,465.69702,822.375,361.1373596191406,47.0
385.1274,465.69702,822.375,361.19097900390625,23.0
385.1274,465.69702,822.375,362.1164855957031,23.0
385.1274,465.69702,822.375,362.154052734375,23.0
385.1274,465.69702,822.375,362.3070983886719,23.0
385.1274,465.69702,822.375,362.8899841308594,23.0
385.1274,465.69702,822.375,363.15606689453125,70.0
385.1274,465.69702,822.375,363.16680908203125,23.0
385.1274,465.69702,822.375,363.8634033203125,23.0
385.1274,465.69702,822.375,364.148681640625,47.0
385.1274,465.69702,822.375,364.17022705078125,23.0
385.1274,465.69702,822.375,364.86236572265625,70.0
385.1274,465.69702,822.375,364.8893127441406,47.0
385.1274,465.69702,822.375,364.9405212402344,23.0
385.1274,465.69702,822.375,365.1103210449219,23.0
385.1274,465.69702,822.375,365.1642150878906,23.0
385.1274,465.69702,822.375,365.1803894042969,23.0
385.1274,465.69702,822.375,366.13800048828125,23.0
385.1274,465.69702,822.375,366.1568908691406,47.0
385.1274,465.69702,822.375,366.1730651855469,23.0
385.1274,465.69702,822.375,367.29144287109375,23.0
385.1274,465.69702,822.375,368.10565185546875,47.0
385.1274,465.69702,822.375,368.1408386230469,23.0
385.1274,465.69702,822.375,368.17059326171875,47.0
385.1274,465.69702,822.375,368.2220458984375,23.0
385.1274,465.69702,822.375,370.1437072753906,23.0
385.1274,465.69702,822.375,371.1050720214844,23.0
385.1274,465.69702,822.375,371.1675720214844,23.0
385.1274,465.69702,822.375,371.18115234375,23.0
385.1274,465.69702,822.375,371.3007507324219,23.0
385.1274,465.69702,822.375,372.1683349609375,23.0
385.1274,465.69702,822.375,373.1050720214844,23.0
385.1274,465.69702,822.375,373.1296081542969,23.0
385.1274,465.69702,822.375,373.15411376953125,47.0
385.1274,465.69702,822.375,374.11663818359375,23.0
385.1274,465.69702,822.375,374.19305419921875,47.0
385.1274,465.69702,822.375,375.0995178222656,70.0
385.1274,465.69702,822.375,375.1104736328125,47.0
385.1274,465.69702,822.375,375.1733093261719,23.0
385.1274,465.69702,822.375,376.1001281738281,23.0
385.1274,465.69702,822.375,376.1138000488281,23.0
385.1274,465.69702,822.375,376.1466369628906,23.0
385.1274,465.69702,822.375,377.3075256347656,23.0
385.1274,465.69702,822.375,378.15740966796875,23.0
385.1274,465.69702,822.375,380.1103210449219,23.0
385.1274,465.69702,822.375,380.13232421875,47.0
385.1274,465.69702,822.375,380.1543273925781,47.0
385.1274,465.69702,822.375,380.9303283691406,23.0
385.1274,465.69702,822.375,381.13134765625,23.0
385.1274,465.69702,822.375,381.1561279296875,47.0
385.1274,465.69702,822.375,381.20843505859375,47.0
385.1274,465.69702,822.375,383.12225341796875,70.0
385.1274,465.69702,822.375,383.15814208984375,23.0
385.1274,465.69702,822.375,383.1968078613281,47.0
385.1274,465.69702,822.375,383.32659912109375,23.0
385.1274,465.69702,822.375,383.3514709472656,23.0
385.1274,465.69702,822.375,384.1639099121094,47.0
385.1274,465.69702,822.375,384.8913879394531,23.0
385.1274,465.69702,822.375,385.1377258300781,93.0
385.1274,465.69702,822.375,385.1515808105469,23.0
385.1274,465.69702,822.375,385.1681823730469,23.0
385.1274,465.69702,822.375,385.209716796875,23.0
385.1274,465.69702,822.375,385.33154296875,23.0
226.0852,472.82898,555.9375,41.040340423583984,23.0
226.0852,472.82898,555.9375,41.04576110839844,23.0
226.0852,472.82898,555.9375,42.03675079345703,23.0
226.0852,472.82898,555.9375,43.0201416015625,70.0
226.0852,472.82898,555.9375,43.02661895751953,47.0
226.0852,472.82898,555.9375,43.04975128173828,23.0
226.0852,472.82898,555.9375,43.06364059448242,47.0
226.0852,472.82898,555.9375,44.0542106628418,47.0
226.0852,472.82898,555.9375,44.05982971191406,23.0
226.0852,472.82898,555.9375,45.035221099853516,70.0
226.0852,472.82898,555.9375,45.043739318847656,23.0
226.0852,472.82898,555.9375,46.07011032104492,163.0
226.0852,472.82898,555.9375,53.03976058959961,23.0
226.0852,472.82898,555.9375,55.019081115722656,70.0
226.0852,472.82898,555.9375,55.025360107421875,23.0
226.0852,472.82898,555.9375,55.06093978881836,70.0
226.0852,472.82898,555.9375,55.06407928466797,23.0
226.0852,472.82898,555.9375,56.053489685058594,23.0
226.0852,472.82898,555.9375,56.970760345458984,47.0
226.0852,472.82898,555.9375,57.033599853515625,23.0
226.0852,472.82898,555.9375,57.06875991821289,23.0
226.0852,472.82898,555.9375,58.065189361572266,23.0
226.0852,472.82898,555.9375,59.05072021484375,93.0
226.0852,472.82898,555.9375,59.06047821044922,23.0
226.0852,472.82898,555.9375,59.069149017333984,47.0
226.0852,472.82898,555.9375,60.0478401184082,47.0
226.0852,472.82898,555.9375,60.082820892333984,47.0
226.0852,472.82898,555.9375,60.089378356933594,47.0
226.0852,472.82898,555.9375,62.980621337890625,23.0
226.0852,472.82898,555.9375,64.97769165039062,23.0
226.0852,472.82898,555.9375,67.05789947509766,93.0
226.0852,472.82898,555.9375,67.0625228881836,23.0
226.0852,472.82898,555.9375,68.99854278564453,23.0
226.0852,472.82898,555.9375,69.0313491821289,23.0
226.0852,472.82898,555.9375,69.07119750976562,70.0
226.0852,472.82898,555.9375,70.06775665283203,93.0
226.0852,472.82898,555.9375,71.04768371582031,47.0
226.0852,472.82898,555.9375,71.05243682861328,47.0
226.0852,472.82898,555.9375,71.07621765136719,47.0
226.0852,472.82898,555.9375,71.95659637451172,23.0
226.0852,472.82898,555.9375,72.04517364501953,23.0
226.0852,472.82898,555.9375,73.02912902832031,47.0
226.0852,472.82898,555.9375,73.06529998779297,23.0
226.0852,472.82898,555.9375,77.03787994384766,47.0
226.0852,472.82898,555.9375,78.0029067993164,23.0
226.0852,472.82898,555.9375,78.98397064208984,163.0
226.0852,472.82898,555.9375,79.05168914794922,70.0
226.0852,472.82898,555.9375,79.98631286621094,47.0
226.0852,472.82898,555.9375,80.97466278076172,23.0
226.0852,472.82898,555.9375,81.030517578125,23.0
226.0852,472.82898,555.9375,81.07369232177734,116.0
226.0852,472.82898,555.9375,82.06488037109375,23.0
226.0852,472.82898,555.9375,82.07254791259766,23.0
226.0852,472.82898,555.9375,82.99909973144531,163.0
226.0852,472.82898,555.9375,83.0338134765625,23.0
226.0852,472.82898,555.9375,83.04923248291016,70.0
226.0852,472.82898,555.9375,83.08651733398438,47.0
226.0852,472.82898,555.9375,83.9928970336914,23.0
226.0852,472.82898,555.9375,84.04461669921875,116.0
226.0852,472.82898,555.9375,84.08341979980469,23.0
226.0852,472.82898,555.9375,84.08988952636719,23.0
226.0852,472.82898,555.9375,84.99652099609375,47.0
226.0852,472.82898,555.9375,85.0290298461914,47.0
226.0852,472.82898,555.9375,85.03553771972656,23.0
226.0852,472.82898,555.9375,85.06546020507812,47.0
226.0852,472.82898,555.9375,86.06105041503906,93.0
226.0852,472.82898,555.9375,86.0989990234375,349.0
226.0852,472.82898,555.9375,87.04531860351562,47.0
226.0852,472.82898,555.9375,87.05452728271484,23.0
226.0852,472.82898,555.9375,87.09269714355469,23.0
226.0852,472.82898,555.9375,88.07225036621094,23.0
226.0852,472.82898,555.9375,88.08019256591797,47.0
226.0852,472.82898,555.9375,89.0612564086914,70.0
226.0852,472.82898,555.9375,90.09194946289062,23.0
226.0852,472.82898,555.9375,91.05721282958984,70.0
226.0852,472.82898,555.9375,93.07119750976562,93.0
226.0852,472.82898,555.9375,94.0645523071289,70.0
226.0852,472.82898,555.9375,95.0494384765625,23.0
226.0852,472.82898,555.9375,95.06044006347656,47.0
226.0852,472.82898,555.9375,95.08519744873047,93.0
