,exid,precursor_mz,precursor_rt,precursor_intensity,mz,intensity
7,180,155.100804811808,132.524,798,82.05229587517432,209.0
8,180,155.100804811808,132.524,798,82.99801472615546,163.0
9,180,155.100804811808,132.524,798,94.04289262740355,279.0
10,180,155.100804811808,132.524,798,95.0606669223341,770.0
11,180,155.100804811808,132.524,798,98.97451797748023,396.0
12,180,155.100804811808,132.524,798,106.0663967180928,256.0
13,180,155.100804811808,132.524,798,107.05951417419953,163.0
14,180,155.100804811808,132.524,798,109.07878401622307,163.0
15,180,155.100804811808,132.524,798,110.03703620388934,598.0
16,180,155.100804811808,132.524,798,119.03604056194371,590.0
17,180,155.100804811808,132.524,798,124.07636563768084,279.0
18,180,155.100804811808,132.524,798,125.06983602111679,279.0
19,180,155.100804811808,132.524,798,134.06027473898126,1876.0
20,180,155.100804811808,132.524,798,135.0600744877231,233.0
21,180,155.100804811808,132.524,798,136.08827147216098,198.0
22,180,155.100804811808,132.524,798,137.04604513936223,4972.0
23,180,155.100804811808,132.524,798,138.05358180256982,282.0
24,180,155.100804811808,132.524,798,152.06954262917262,873.0
25,180,155.100804811808,132.524,798,154.0958587088735,326.0
0,181,645.233317278547,137.619,757,180.08544617121873,450.0
1,181,645.233317278547,137.619,757,202.06960018556757,349.0
2,181,645.233317278547,137.619,757,312.1257262049746,186.0
3,181,645.233317278547,137.619,757,334.11200852073705,1849.0
4,181,645.233317278547,137.619,757,335.10803501924005,283.0
5,181,645.233317278547,137.619,757,355.0740132993712,572.0
0,182,138.04713238152002,132.524,1934,43.03227068272513,1164.0
1,182,138.04713238152002,132.524,1934,43.05725906958056,460.0
2,182,138.04713238152002,132.524,1934,44.05337886161366,6678.0
3,182,138.04713238152002,132.524,1934,45.01923483249145,163.0
4,182,138.04713238152002,132.524,1934,45.05710215807061,163.0
5,182,138.04713238152002,132.524,1934,55.031766713336225,2014.0
6,182,138.04713238152002,132.524,1934,56.03461341612144,163.0
7,182,138.04713238152002,132.524,1934,59.06278793802019,235.0
8,182,138.04713238152002,132.524,1934,59.07362948338004,190.0
9,182,138.04713238152002,132.524,1934,65.01423645737908,545.0
10,182,138.04713238152002,132.524,1934,65.04039960829434,269.0
11,182,138.04713238152002,132.524,1934,67.0314945807849,1007.0
12,182,138.04713238152002,132.524,1934,73.04859268063844,1256.0
13,182,138.04713238152002,132.524,1934,82.04207386943827,2021.0
14,182,138.04713238152002,132.524,1934,83.02371938005588,303.0
15,182,138.04713238152002,132.524,1934,86.07434035981335,450.0
16,182,138.04713238152002,132.524,1934,92.02648388050673,1330.0
17,182,138.04713238152002,132.524,1934,93.00746754735259,256.0
18,182,138.04713238152002,132.524,1934,93.0455632244548,326.0
19,182,138.04713238152002,132.524,1934,93.05780992010492,215.0
20,182,138.04713238152002,132.524,1934,94.04152466014982,3119.0
21,182,138.04713238152002,132.524,1934,110.03555647458909,6465.0
22,182,138.04713238152002,132.524,1934,111.0381234460369,438.0
23,182,138.04713238152002,132.524,1934,114.06557127529825,1816.0
24,182,138.04713238152002,132.524,1934,115.06661912956956,186.0
25,182,138.04713238152002,132.524,1934,119.03604056194371,6939.0
26,182,138.04713238152002,132.524,1934,120.02152660231796,686.0
27,182,138.04713238152002,132.524,1934,120.03852671998769,454.0
28,182,138.04713238152002,132.524,1934,136.02245537691422,372.0
29,182,138.04713238152002,132.524,1934,136.06358857092363,546.0
30,182,138.04713238152002,132.524,1934,137.04604513936223,10728.0
31,182,138.04713238152002,132.524,1934,138.04860952373576,1097.0
0,183,425.190689984346,134.562,748,136.06171166791123,515.0
1,183,425.190689984346,134.562,748,141.1148601070315,186.0
2,183,425.190689984346,134.562,748,180.0873378636579,3191.0
3,183,425.190689984346,134.562,748,181.09203880914598,279.0
4,183,425.190689984346,134.562,748,202.07163792508683,163.0
5,183,425.190689984346,134.562,748,312.1309338323621,397.0
6,183,425.190689984346,134.562,748,334.1148514825271,186.0
0,184,182.105784336223,132.524,1221,46.06830168572971,813.0
1,184,182.105784336223,132.524,1221,59.06278793802019,663.0
2,184,182.105784336223,132.524,1221,81.04594609090152,1740.0
3,184,182.105784336223,132.524,1221,82.05229587517432,209.0
4,184,182.105784336223,132.524,1221,95.0606669223341,770.0
5,184,182.105784336223,132.524,1221,110.03703620388934,598.0
6,184,182.105784336223,132.524,1221,119.03604056194371,590.0
7,184,182.105784336223,132.524,1221,136.08827147216098,198.0
8,184,182.105784336223,132.524,1221,137.04604513936223,4972.0
9,184,182.105784336223,132.524,1221,138.05358180256982,282.0
10,184,182.105784336223,132.524,1221,154.0958587088735,326.0
11,184,182.105784336223,132.524,1221,180.08943253900523,163.0
0,185,351.08831338203794,138.638,506,133.08513088742433,163.0
1,185,351.08831338203794,138.638,506,152.057137843902,980.0
2,185,351.08831338203794,138.638,506,180.08918347101164,8212.0
3,185,351.08831338203794,138.638,506,181.0938881530226,851.0
4,185,351.08831338203794,138.638,506,312.1356462881275,858.0
5,185,351.08831338203794,138.638,506,313.12584075052354,186.0
0,186,269.107295466195,125.39200000000001,3040,57.03573755102458,329.0
1,186,269.107295466195,125.39200000000001,3040,61.03126405445116,186.0
2,186,269.107295466195,125.39200000000001,3040,69.03722058177635,256.0
3,186,269.107295466195,125.39200000000001,3040,71.01559235716883,186.0
4,186,269.107295466195,125.39200000000001,3040,73.03155552814775,326.0
5,186,269.107295466195,125.39200000000001,3040,85.031652793942,535.0
6,186,269.107295466195,125.39200000000001,3040,98.97570501666425,349.0
7,186,269.107295466195,125.39200000000001,3040,115.0361057825914,256.0
8,186,269.107295466195,125.39200000000001,3040,119.03731892078588,547.0
9,186,269.107295466195,125.39200000000001,3040,133.04762597963335,256.0
10,186,269.107295466195,125.39200000000001,3040,135.64566723537212,177.0
11,186,269.107295466195,125.39200000000001,3040,136.06164475921676,81854.0
12,186,269.107295466195,125.39200000000001,3040,137.06556185325485,3958.0
13,186,269.107295466195,125.39200000000001,3040,201.04799762994645,1115.0
14,186,269.107295466195,125.39200000000001,3040,223.9745289196106,627.0
15,186,269.107295466195,125.39200000000001,3040,250.98214475350215,163.0
16,186,269.107295466195,125.39200000000001,3040,268.1059841597417,1634.0
17,186,269.107295466195,125.39200000000001,3040,269.1093574869002,279.0
18,186,269.107295466195,125.39200000000001,3040,279.09060507215787,1249.0
0,187,617.202642379711,140.675,1109,174.0377462135842,303.0
1,187,617.202642379711,140.675,1109,320.1033906032015,1256.0
2,187,617.202642379711,140.675,1109,321.10360445535395,164.0
3,187,617.202642379711,140.675,1109,342.07704440348783,163.0
0,188,321.098779160746,141.694,1120,38.965290030646635,353.0
1,188,321.098779160746,141.694,1120,135.03048037132584,163.0
2,188,321.098779160746,141.694,1120,152.05727973056176,1731.0
3,188,321.098779160746,141.694,1120,174.03977552397438,3928.0
4,188,321.098779160746,141.694,1120,196.01979689113884,163.0
5,188,321.098779160746,141.694,1120,202.07173930479325,930.0
6,188,321.098779160746,141.694,1120,320.1013881222483,626.0
7,188,321.098779160746,141.694,1120,334.1096719428899,331.0
8,188,321.098779160746,141.694,1120,336.0592385287204,163.0
0,189,299.111841670155,141.694,1835,71.05014346222674,233.0
1,189,299.111841670155,141.694,1835,87.0454426404716,279.0
2,189,299.111841670155,141.694,1835,110.03251037736808,279.0
3,189,299.111841670155,141.694,1835,134.05038812218163,189.0
4,189,299.111841670155,141.694,1835,135.03211957026497,1458.0
5,189,299.111841670155,141.694,1835,149.02326842776782,696.0
6,189,299.111841670155,141.694,1835,152.05727973056176,25020.0
7,189,299.111841670155,141.694,1835,153.05737710353236,1170.0
8,189,299.111841670155,141.694,1835,201.0503587802333,1396.0
0,190,352.097062222439,139.657,720,89.06006719781307,186.0
1,190,352.097062222439,139.657,720,136.0617693928512,163.0
2,190,352.097062222439,139.657,720,152.05715938501967,1966.0
3,190,352.097062222439,139.657,720,153.06074500039605,163.0
4,190,352.097062222439,139.657,720,180.08727367501547,6372.0
5,190,352.097062222439,139.657,720,181.09197165234187,682.0
6,190,352.097062222439,139.657,720,298.1157855495294,233.0
7,190,352.097062222439,139.657,720,312.13790984761016,604.0
0,191,137.044918830807,132.524,32288,44.05337886161366,6678.0
1,191,137.044918830807,132.524,32288,45.01923483249145,163.0
2,191,137.044918830807,132.524,32288,45.05710215807061,163.0
3,191,137.044918830807,132.524,32288,55.031766713336225,2014.0
4,191,137.044918830807,132.524,32288,65.01423645737908,545.0
5,191,137.044918830807,132.524,32288,65.04039960829434,269.0
6,191,137.044918830807,132.524,32288,82.04207386943827,2021.0
7,191,137.044918830807,132.524,32288,83.02371938005588,303.0
8,191,137.044918830807,132.524,32288,86.07434035981335,450.0
9,191,137.044918830807,132.524,32288,92.02648388050673,1330.0
10,191,137.044918830807,132.524,32288,93.00746754735259,256.0
11,191,137.044918830807,132.524,32288,93.0455632244548,326.0
12,191,137.044918830807,132.524,32288,93.05780992010492,215.0
13,191,137.044918830807,132.524,32288,94.04152466014982,3119.0
14,191,137.044918830807,132.524,32288,110.03555647458909,6465.0
15,191,137.044918830807,132.524,32288,111.0381234460369,438.0
16,191,137.044918830807,132.524,32288,114.06557127529825,1816.0
17,191,137.044918830807,132.524,32288,115.06661912956956,186.0
18,191,137.044918830807,132.524,32288,119.03604056194371,6939.0
19,191,137.044918830807,132.524,32288,120.02152660231796,686.0
20,191,137.044918830807,132.524,32288,120.03852671998769,454.0
21,191,137.044918830807,132.524,32288,136.02245537691422,372.0
22,191,137.044918830807,132.524,32288,136.06358857092363,546.0
23,191,137.044918830807,132.524,32288,137.04604513936223,10728.0
24,191,137.044918830807,132.524,32288,138.04860952373576,1097.0
0,192,336.070076925974,140.675,3859,135.03035274806763,233.0
1,192,336.070076925974,140.675,3859,152.05714530670377,2129.0
2,192,336.070076925974,140.675,3859,174.03777205505463,2526.0
3,192,336.070076925974,140.675,3859,202.0715874191596,1186.0
4,192,336.070076925974,140.675,3859,320.10120451285854,496.0
5,192,336.070076925974,140.675,3859,334.1069067262127,590.0
6,192,336.070076925974,140.675,3859,336.07456728153943,186.0
0,193,416.10461378293405,135.58100000000002,804,136.0633643484856,397.0
1,193,416.10461378293405,135.58100000000002,804,180.08536815545907,2675.0
2,193,416.10461378293405,135.58100000000002,804,181.09006179834049,307.0
3,193,416.10461378293405,135.58100000000002,804,312.13305419830357,401.0
0,194,154.09728296109301,132.524,2848,46.06830168572971,813.0
1,194,154.09728296109301,132.524,2848,59.06278793802019,663.0
2,194,154.09728296109301,132.524,2848,81.04594609090152,1740.0
3,194,154.09728296109301,132.524,2848,82.05229587517432,209.0
4,194,154.09728296109301,132.524,2848,95.0606669223341,770.0
5,194,154.09728296109301,132.524,2848,110.03703620388934,598.0
6,194,154.09728296109301,132.524,2848,119.03604056194371,590.0
7,194,154.09728296109301,132.524,2848,125.06983602111679,279.0
8,194,154.09728296109301,132.524,2848,137.04604513936223,4972.0
9,194,154.09728296109301,132.524,2848,138.05358180256982,282.0
10,194,154.09728296109301,132.524,2848,154.0958587088735,326.0
11,194,154.09728296109301,132.524,2848,180.08943253900523,163.0
0,195,317.098407827841,130.487,611,98.98553573201933,692.0
1,195,317.098407827841,130.487,611,114.06984948646577,303.0
2,195,317.098407827841,130.487,611,152.07443925348525,186.0
0,196,371.18703328587503,138.638,903,133.08513088742433,163.0
1,196,371.18703328587503,138.638,903,152.057137843902,980.0
2,196,371.18703328587503,138.638,903,180.08918347101164,8212.0
3,196,371.18703328587503,138.638,903,181.0938881530226,851.0
4,196,371.18703328587503,138.638,903,312.1356462881275,858.0
5,196,371.18703328587503,138.638,903,313.12584075052354,186.0
0,197,356.163926712239,140.675,2569,152.05540583792032,2021.0
1,197,356.163926712239,140.675,2569,153.06247789486835,209.0
2,197,356.163926712239,140.675,2569,181.09201083698537,396.0
3,197,356.163926712239,140.675,2569,298.11850821221617,233.0
4,197,356.163926712239,140.675,2569,312.13324466548494,354.0
5,197,356.163926712239,140.675,2569,386.1284459590441,186.0
0,198,161.136048113663,141.694,734,43.05626158114249,163.0
1,198,161.136048113663,141.694,734,55.032736280538884,166.0
2,198,161.136048113663,141.694,734,55.057854322511425,662.0
3,198,161.136048113663,141.694,734,58.06846925557533,186.0
4,198,161.136048113663,141.694,734,67.05335939095421,163.0
5,198,161.136048113663,141.694,734,69.07128421246975,186.0
6,198,161.136048113663,141.694,734,80.02426862317333,209.0
7,198,161.136048113663,141.694,734,82.99793084957516,163.0
8,198,161.136048113663,141.694,734,95.06195678674656,186.0
9,198,161.136048113663,141.694,734,97.10144257612114,303.0
10,198,161.136048113663,141.694,734,98.97443209359321,444.0
11,198,161.136048113663,141.694,734,107.06964495383515,163.0
12,198,161.136048113663,141.694,734,110.03694953519212,696.0
13,198,161.136048113663,141.694,734,114.12876946914984,2912.0
14,198,161.136048113663,141.694,734,115.13009433889577,260.0
15,198,161.136048113663,141.694,734,135.02884118233618,1331.0
16,198,161.136048113663,141.694,734,180.08556253745374,163.0
0,199,114.127439017693,142.713,2616,43.020064295647884,238.0
1,199,114.127439017693,142.713,2616,43.03301849665908,163.0
2,199,114.127439017693,142.713,2616,43.05708147224729,618.0
3,199,114.127439017693,142.713,2616,58.067269248832716,538.0
4,199,114.127439017693,142.713,2616,73.0459569017724,825.0
5,199,114.127439017693,142.713,2616,77.03783245566835,396.0
6,199,114.127439017693,142.713,2616,91.05583844735327,163.0
7,199,114.127439017693,142.713,2616,93.05756078491623,186.0
8,199,114.127439017693,142.713,2616,108.08192358463594,186.0
9,199,114.127439017693,142.713,2616,118.08499766052505,326.0
0,200,160.132489376244,141.694,5726,43.05626158114249,163.0
1,200,160.132489376244,141.694,5726,55.032736280538884,166.0
2,200,160.132489376244,141.694,5726,55.057854322511425,662.0
3,200,160.132489376244,141.694,5726,69.07128421246975,186.0
4,200,160.132489376244,141.694,5726,80.02426862317333,209.0
5,200,160.132489376244,141.694,5726,82.99793084957516,163.0
6,200,160.132489376244,141.694,5726,97.10144257612114,303.0
7,200,160.132489376244,141.694,5726,107.06964495383515,163.0
8,200,160.132489376244,141.694,5726,110.03694953519212,696.0
9,200,160.132489376244,141.694,5726,114.12876946914984,2912.0
10,200,160.132489376244,141.694,5726,115.13009433889577,260.0
11,200,160.132489376244,141.694,5726,135.02884118233618,1331.0
12,200,160.132489376244,141.694,5726,180.08556253745374,163.0
0,201,313.13487051444304,137.619,7957,38.968758993563746,188.0
1,201,313.13487051444304,137.619,7957,73.02910624168857,186.0
2,201,313.13487051444304,137.619,7957,85.03161623121996,186.0
3,201,313.13487051444304,137.619,7957,110.03528425833709,1474.0
4,201,313.13487051444304,137.619,7957,135.03024653222505,874.0
5,201,313.13487051444304,137.619,7957,137.08205315662337,651.0
6,201,313.13487051444304,137.619,7957,152.05701270448617,422.0
7,201,313.13487051444304,137.619,7957,154.08499511243866,209.0
8,201,313.13487051444304,137.619,7957,162.07794906759614,372.0
9,201,313.13487051444304,137.619,7957,165.06555926107973,186.0
10,201,313.13487051444304,137.619,7957,179.52534522444654,233.0
11,201,313.13487051444304,137.619,7957,179.55747777583497,161.0
12,201,313.13487051444304,137.619,7957,180.08713349576345,90847.0
13,201,313.13487051444304,137.619,7957,181.08993346368464,4474.0
14,201,313.13487051444304,137.619,7957,182.08980709225898,398.0
15,201,313.13487051444304,137.619,7957,202.07137379405125,4824.0
16,201,313.13487051444304,137.619,7957,203.07724771501938,564.0
17,201,313.13487051444304,137.619,7957,312.12785640057336,186.0
18,201,313.13487051444304,137.619,7957,334.11162041818454,1271.0
19,201,313.13487051444304,137.619,7957,335.11281034629803,279.0
20,201,313.13487051444304,137.619,7957,350.0886548350583,284.0
0,202,350.09483357633104,139.657,2985,152.05715938501967,1966.0
1,202,350.09483357633104,139.657,2985,153.06074500039605,163.0
2,202,350.09483357633104,139.657,2985,180.08727367501547,6372.0
3,202,350.09483357633104,139.657,2985,181.09197165234187,682.0
4,202,350.09483357633104,139.657,2985,298.1157855495294,233.0
5,202,350.09483357633104,139.657,2985,312.13790984761016,604.0
