"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP11810",394.26080185896,394.256530761719,394.265075683594,960.817,954.909,969.675,23580.3175999999,17819.8460048192,3828,10,1
"CP11811",394.260977334237,394.258666992188,394.262176513672,975.581,969.675,981.49,26422.2783333335,21741.023493976,4690,13,1
"CP11812",394.260599172799,394.2587890625,394.262115478516,986.413,981.49,990.35,26610.5177777778,23010.0604819277,5994,17,1
"CP11813",394.259776332321,394.258666992188,394.261993408203,1023.82,1017.91,1033.66,109625.906250001,103505.560617471,10177,30,1
"CP11814",394.259584937888,394.256744384766,394.262329101562,1001.18,998.223,1007.08,34253.9554444448,30654.7172650605,5761,16,1
"CP11815",394.259784373838,394.258728027344,394.262084960938,1012.99,1007.08,1017.91,76128.9927272722,71808.0006571737,10288,30,1
"CP11816",447.329831159775,447.324340820312,447.334899902344,1049.41,1042.52,1061.23,27248.6531578948,26890.982669173,3871,42,1
"CP11817",481.328351383633,481.324798583984,481.334564208984,1030.71,1025.79,1036.62,11121.4254545454,11109.6109090908,1357,1356,1
"CP11818",481.327808260658,481.322814941406,481.332153320312,1043.51,1037.6,1052.37,17459.1246666666,17443.37,2375,2374,1
"CP11819",481.327915555399,481.319610595703,481.334747314453,1020.87,1013.97,1025.79,10454.7899999999,10441.9849999999,1357,1356,1
"CP11820",484.253003392912,484.243072509766,484.258728027344,1039.57,1016.93,1065.16,13891.2242857143,13315.6231561462,1357,24,1
"CP11821",499.326702030131,499.316650390625,499.335357666016,1049.41,1023.82,1066.15,3710.27372093024,3691.56976744186,584,583,1
"CP11822",523.35644278652,523.351501464844,523.361755371094,1050.4,1045.47,1054.33,3440.63333333329,3053.15599999997,1168,10,1
"CP11823",790.533624117009,790.530029296875,790.538940429688,1009.05,999.207,1019.88,534456.115714286,526017.298671429,48202,91,1
"CP11824",790.52960819433,790.52392578125,790.534240722656,1043.51,1021.85,1053.35,90114.6093749997,74037.6281249997,5428,9,1
"CP11825",826.600822912166,826.591369628906,826.616027832031,1051.38,1049.41,1054.33,2170.70399999993,1907.27653012042,1168,8,1
"CP11826",830.586687903703,830.583984375,830.592651367188,996.255,991.334,1002.16,263401.500909091,256515.302852024,28019,47,1
"CP11827",830.587100283416,830.583679199219,830.589111328125,986.413,981.49,991.334,175271.435599999,168957.688005838,19261,32,1
"CP11828",830.585659448417,830.580749511719,830.5888671875,1008.07,1002.16,1014.96,201019.076923078,192981.639977542,23019,36,1
"CP11829",885.712637087868,885.688354492188,885.730346679688,1050.4,1045.47,1054.33,3195.50666666663,2900.90594315242,673,6,1
"CP11830",908.558988918652,908.526306152344,908.569641113281,1051.38,1044.49,1060.24,8612.296875,6232.54440789474,1515,8,1
"CP11831",916.553030454056,916.537292480469,916.562194824219,1047.44,1037.6,1057.29,8104.40400000002,7152.78172093025,931,8,1
"CP11832",929.58890630331,929.578247070312,929.591979980469,1041.54,1036.62,1047.44,25889.3090909095,24772.4910585309,12216,85,1
"CP11833",949.667409937664,949.658203125,949.674011230469,1040.55,1036.62,1048.43,9744.23416666681,9678.98391666681,1357,59,1
"CP11834",949.667050346451,949.653503417969,949.675231933594,1033.66,1021.85,1036.62,6669.14733333327,6593.82033333327,1018,44,1
"CP11835",949.664593893672,949.656799316406,949.674011230469,1050.4,1048.43,1054.33,2573.38333333327,2543.29333333327,592,33,1
"CP11836",149.023881181436,149.020767211914,149.027816772461,1062.21,1058.27,1063.2,7732.2120000001,7159.20514285724,1805,8,1
"CP11837",185.086352814955,185.085510253906,185.089263916016,1052.37,1050.4,1055.32,1240.82399999996,1236.88799999996,472,471,1
"CP11838",308.292423287175,308.283630371094,308.295776367188,1052.37,1048.43,1055.32,6701.01714285702,6692.26157807297,2045,105,1
"CP11839",309.296643691644,309.291290283203,309.298645019531,1052.37,1050.4,1055.32,2017.19999999994,2013.26399999994,876,875,1
"CP11840",421.274767482694,421.2685546875,421.277374267578,1052.37,1044.49,1055.32,2256.57818181817,1967.51563636362,584,7,1
"CP11841",464.320967141919,464.318237304688,464.3271484375,1049.41,1043.51,1055.32,7631.2283333333,6856.68916666664,1422,10,1
"CP11842",597.367049057774,597.355407714844,597.372802734375,1051.38,1045.47,1055.32,2403.39999999998,2239.29899999998,584,9,1
"CP11843",650.435568532961,650.424072265625,650.44189453125,1051.38,1023.82,1084.86,7579.78967741934,7373.33664516127,1752,48,1
"CP11844",667.431512634658,667.419403076172,667.44140625,1052.37,1045.47,1055.32,2322.62999999998,2226.88799999998,386,8,1
"CP11845",692.560623251772,692.558166503906,692.570129394531,1036.62,1029.73,1042.52,16260.0253846153,15412.4533631484,3125,25,1
"CP11846",764.510805660227,764.507995605469,764.511962890625,1031.7,1022.83,1039.57,202077.40235294,192706.704847058,22545,42,1
"CP11847",764.517392405788,764.511779785156,764.522766113281,1007.08,1001.18,1012.99,24862.0183333335,18238.4192000001,5347,9,1
"CP11848",782.669339757013,782.658752441406,782.68212890625,1052.37,1050.4,1055.32,1091.25599999997,1044.81119999997,315,6,1
"CP11849",798.529015802883,798.513671875,798.538635253906,1050.4,1045.47,1055.32,9149.66499999992,6638.88129746829,1994,6,1
"CP11850",847.613048634265,847.606018066406,847.623291015625,1052.37,1050.4,1055.32,2183.49599999993,2160.20037209296,629,8,1
"CP11851",948.663867407319,948.648559570312,948.67822265625,1043.51,1036.62,1055.32,19552.3263157895,18565.9013157895,2714,24,1
"CP11852",948.666192559882,948.66015625,948.677429199219,1032.68,1026.77,1036.62,8630.56999999992,8059.02374999993,1613,14,1
"CP11853",341.196967800263,341.192199707031,341.205322265625,1019.88,983.459,1035.63,40776.0661132077,40722.9107547171,1885,1392,1
"CP11854",341.197062253342,341.187622070312,341.202545166016,1045.47,1040.55,1049.41,8915.12888888902,8905.28444444457,1357,1356,1
"CP11855",341.196461419064,341.187072753906,341.202880859375,1052.37,1049.41,1056.3,7226.62571428558,7219.73571428558,1416,1415,1
"CP11856",380.355801437327,380.353698730469,380.359680175781,1048.43,1040.55,1054.33,9954.08142857141,9291.6452839931,1378,10,1
"CP11857",574.32238301415,574.312072753906,574.328796386719,1054.33,1048.43,1056.3,782.081249999989,705.297274709293,245,6,1
"CP11858",595.36710108973,595.357971191406,595.378356933594,1053.35,1027.76,1092.73,6611.1896969697,5405.84853787879,584,6,1
"CP11859",666.430928247881,666.422912597656,666.438232421875,1053.35,1049.41,1056.3,3734.37999999993,3654.30950166106,1101,17,1
"CP11860",682.424276707147,682.4208984375,682.43212890625,1053.35,1050.4,1056.3,9488.18333333311,9483.26666666645,3089,3088,1
"CP11861",684.432559636304,684.4228515625,684.44140625,1053.35,1050.4,1056.3,2506.51666666661,2449.23749999994,733,14,1
"CP11862",763.506129463857,763.503051757812,763.508483886719,1031.7,1020.87,1041.54,822046.884285713,813564.140520339,171908,202,1
"CP11863",783.5103937314,783.500854492188,783.520812988281,1051.38,1045.47,1058.27,5824.98461538459,3903.60615384614,1460,8,1
"CP11864",819.615012473603,819.611999511719,819.619567871094,1009.05,991.334,1020.87,114582.942933334,103947.102261729,7802,18,1
"CP11865",835.529186445668,835.526062011719,835.531372070312,1037.6,1031.7,1043.51,809751.66583333,808004.420361838,235097,1335,1
"CP11866",835.518179193303,835.514221191406,835.526794433594,1019.88,1014.96,1025.79,256766.500909089,254385.546313821,160073,743,1
"CP11867",879.580296427119,879.572814941406,879.59375,1040.55,1032.68,1050.4,13832.4288888889,11411.5159259259,3733,25,1
"CP11868",900.563472279368,900.556823730469,900.569396972656,1051.38,1046.46,1056.3,32447.3999999997,31641.2065116276,7591,34,1
"CP11869",903.534916461886,903.517395019531,903.547912597656,1044.49,1025.79,1064.18,18015.737948718,14586.7146199908,3054,15,1
"CP11870",905.590799590947,905.574401855469,905.599670410156,1044.49,1039.57,1050.4,21468.0136363639,19872.0654545457,6105,31,1
"CP11871",920.636340285891,920.62451171875,920.649749755859,1043.51,1038.59,1048.43,9655.99200000014,8721.85562790711,1696,12,1
"CP11872",927.577073355616,927.565368652344,927.593200683594,1023.82,1017.91,1031.7,24516.6500000001,23089.3426993866,3965,14,1
"CP11873",927.588944988293,927.58251953125,927.598937988281,1044.49,1038.59,1051.38,25961.7323076927,24362.845026834,2792,14,1
"CP11874",928.57329208633,928.567993164062,928.580505371094,1021.85,1016.93,1035.63,18219.7052631581,15575.1526691731,2035,11,1
"CP11875",928.588350781617,928.579345703125,928.606018066406,1041.54,1035.63,1046.46,46549.3090909088,44954.3454545452,21877,124,1
"CP11876",931.587870296026,931.574401855469,931.626770019531,1049.41,1037.6,1060.24,17708.4173913044,15254.4382608696,1752,6,1
"CP11877",942.601341962597,942.592529296875,942.605224609375,1054.33,1051.38,1056.3,1081.41599999997,986.361599999969,440,7,1
"CP11878",970.716284470934,970.711669921875,970.728271484375,1053.35,1051.38,1056.3,948.57599999997,944.63999999997,315,314,1
"CP11879",395.386191967623,395.382232666016,395.389953613281,987.397,970.659,1012,233587.477404762,218958.915339286,10622,33,1
"CP11880",410.35614351962,410.3544921875,410.357360839844,1055.32,1049.41,1057.29,1377.02999999998,1317.43749999998,440,11,1
"CP11881",554.221962037125,554.2197265625,554.226318359375,1055.32,1052.37,1057.29,726.192000000011,706.786604651173,339,14,1
"CP11882",666.548026242181,666.540283203125,666.565856933594,1036.62,1027.76,1055.32,38573.1728571428,25079.378372753,3930,6,1
"CP11883",683.431851874594,683.425537109375,683.443603515625,1054.33,1045.47,1067.13,6115.01181818184,5385.46363636366,1416,12,1
"CP11884",702.538373521695,702.52001953125,702.547485351562,1050.4,1044.49,1055.32,13451.8445454545,10659.7869653368,3366,15,1
"CP11885",719.463555942356,719.453796386719,719.472778320312,1044.49,1027.76,1054.33,60678.0074074073,56131.7713613612,4417,19,1
"CP11886",820.618482211913,820.611877441406,820.62353515625,1009.05,1003.14,1014.96,38597.2250000002,37396.4584593025,4071,19,1
"CP11887",820.618188226216,820.61181640625,820.624816894531,1025.79,1016.93,1035.63,51175.0105263162,49329.1580171363,4569,21,1
"CP11888",901.555934103926,901.54541015625,901.566772460938,1018.9,1013.97,1023.82,28361.1050000001,26906.3884782609,11873,47,1
"CP11889",901.558106377102,901.536193847656,901.569885253906,1051.38,1041.54,1057.29,18169.59375,16054.9850543478,3212,12,1
"CP11890",902.522283991969,902.5087890625,902.539428710938,1044.49,1039.57,1049.41,12110.0880000002,10914.7080784315,2375,14,1
"CP11891",908.585141019397,908.569458007812,908.599182128906,1052.37,1009.05,1107.5,19254.851,19207.595,2188,2187,1
"CP11892",926.573989973154,926.553649902344,926.592590332031,1026.77,998.223,1028.74,59169.5097419356,56096.5699597796,9169,61,1
"CP11893",926.587243401255,926.578796386719,926.592590332031,1043.51,1031.7,1054.33,57484.1356521736,54848.4941552006,3897,25,1
"CP11894",242.219293577564,242.213073730469,242.224319458008,1028.74,1007.08,1065.16,45334.8854237288,45279.7586440678,1696,1695,1
"CP11895",325.058535428081,325.0537109375,325.061431884766,1055.32,1052.37,1062.21,2981.52000000004,2797.61040000004,1018,10,1
"CP11896",439.375562945139,439.373931884766,439.377471923828,991.334,985.429,997.239,44894.7308333336,41143.4811666669,11286,42,1
"CP11897",439.376200797694,439.371185302734,439.380096435547,1017.91,1012,1027.76,41094.2,36184.566,4751,17,1
"CP11898",439.367357031856,439.364715576172,439.374816894531,963.771,957.863,969.675,15434.3466666665,11805.7002666666,3338,12,1
"CP11899",467.306715032548,467.294525146484,467.312835693359,1042.52,1033.66,1051.38,13163.9911111111,9688.70533333335,1696,10,1
"CP11900",479.407743389883,479.402526855469,479.418090820312,1054.33,1049.41,1064.18,3124.34733333333,2932.48503333333,629,11,1
"CP11901",648.463126354497,648.455017089844,648.473266601562,1055.32,1048.43,1058.27,3838.58399999997,3545.61516279067,678,9,1
"CP11902",670.522169952274,670.513854980469,670.528625488281,1052.37,1045.47,1058.27,4155.07692307691,3937.93488372092,678,12,1
"CP11903",680.557826046913,680.544067382812,680.573364257812,1052.37,1041.54,1074.03,15511.5136363636,13659.3375,2628,20,1
"CP11904",737.529504406143,737.522521972656,737.5341796875,1009.05,1004.13,1014.96,19183.8681818183,14550.0570796461,3392,9,1
"CP11905",737.527407907858,737.525634765625,737.529968261719,1045.47,1037.6,1051.38,30215.6028571433,24424.8670796464,4157,11,1
"CP11906",803.62033752813,803.607238769531,803.628051757812,1045.47,1037.6,1053.35,14664.234375,13017.6497093023,2714,17,1
"CP11907",912.664706810527,912.660888671875,912.670227050781,1055.32,1046.46,1063.2,3616.82470588235,3219.00352941177,1028,9,1
"CP11908",148.904540658712,148.903350830078,148.9052734375,1057.29,1050.4,1061.23,7594.78363636359,6289.55766233762,1696,9,1
"CP11909",270.250975405059,270.247863769531,270.252838134766,1037.6,1031.7,1042.52,25667.9909090908,20743.5138181817,6249,19,1
"CP11910",385.149930288894,385.145751953125,385.157135009766,1056.3,1042.52,1065.16,2893.98260869567,2545.38612740143,678,10,1
"CP11911",407.313599151611,407.306915283203,407.318237304688,1056.3,1052.37,1061.23,3620.78666666672,3336.79816599737,678,6,1
"CP11912",429.31388496102,429.308410644531,429.317504882812,1056.3,1053.35,1064.18,2156.15454545458,1767.11140909093,678,7,1
"CP11913",441.271683737066,441.264892578125,441.277008056641,1057.29,1054.33,1059.26,1960.16800000003,1782.49080000002,678,6,1
"CP11914",583.133259525474,583.130126953125,583.136779785156,1026.77,1021.85,1031.7,23608.4800000001,22757.585925926,6865,47,1
"CP11915",658.55900157359,658.54443359375,658.569946289062,1056.3,1051.38,1062.21,2786.26363636362,2166.50372093022,1018,7,1
"CP11916",685.469042833662,685.46533203125,685.476623535156,1057.29,1054.33,1059.26,1960.16800000003,1837.65176744188,678,7,1
"CP11917",791.536324933479,791.532165527344,791.540588378906,1010.04,997.239,1022.83,295520.930923077,289200.946129963,26021,78,1
"CP11918",836.532710606736,836.530151367188,836.535034179688,1037.6,1031.7,1043.51,420948.750833331,419184.577407405,97505,537,1
"CP11919",836.523087373137,836.519226074219,836.538635253906,1019.88,1014.96,1031.7,52460.205882353,50016.165882353,17543,96,1
"CP11920",899.557977178885,899.556335449219,899.57275390625,1052.37,1046.46,1057.29,54283.8981818178,52689.3748390736,14307,74,1
"CP11921",909.544969572088,909.540588378906,909.548522949219,1031.7,1025.79,1036.62,968616.493636357,967392.039640585,523587,3475,1
"CP11922",909.554345619992,909.531982421875,909.561645507812,1018.9,1013.97,1025.79,49972.9899999997,48645.8857558137,14586,96,1
"CP11923",909.556071578373,909.544738769531,909.565856933594,1051.38,1036.62,1055.32,18937.1947368421,16897.1323133415,1696,9,1
"CP11924",448.334580008687,448.322906494141,448.340759277344,1058.27,1054.33,1062.21,4061.15500000006,3619.03924242429,1357,9,1
"CP11925",448.332614557945,448.329010009766,448.338012695312,1049.41,1043.51,1054.33,6211.6636363636,5644.01603305782,1346,9,1
"CP11926",475.284925094984,475.282531738281,475.288330078125,1057.29,1052.37,1063.2,6575.77909090918,4973.92363636371,1357,5,1
"CP11927",475.32352586997,475.318939208984,475.331817626953,1057.29,1050.4,1064.18,6378.17142857142,5348.61450086057,1357,6,1
"CP11928",476.386898242823,476.376434326172,476.391754150391,1057.29,1051.38,1063.2,4568.42999999997,3459.81249999998,1028,5,1
"CP11929",478.294907375557,478.289916992188,478.301696777344,1057.29,1053.35,1063.2,5056.00500000007,4778.84203488379,1722,15,1
"CP11930",492.314244560409,492.305145263672,492.318054199219,1058.27,1053.35,1063.2,4750.65500000007,3753.46848837215,1357,6,1
"CP11931",506.332679433921,506.325836181641,506.335906982422,1057.29,1054.33,1060.24,2293.08000000003,2180.29750000003,1018,16,1
"CP11932",536.398443441842,536.390808105469,536.407287597656,1057.29,1053.35,1063.2,4829.45500000007,4516.92942424249,1018,8,1
"CP11933",555.22194715497,555.214508056641,555.230407714844,1057.29,1053.35,1062.21,4715.48888888896,4472.85767441867,1357,9,1
"CP11934",655.457269287109,655.437072753906,655.46630859375,1057.29,1051.38,1064.18,4561.72307692306,3559.73581577657,1357,9,1
"CP11935",697.510613427256,697.493286132812,697.529602050781,1056.3,1051.38,1064.18,5735.3846153846,4460.00913151363,1357,8,1
"CP11936",725.656843584476,725.647613525391,725.666442871094,1057.29,1053.35,1067.13,6915.59142857153,6391.45928571438,1696,16,1
"CP11937",865.536329773397,865.531494140625,865.544982910156,1056.3,1049.41,1063.2,22062.0299999999,20469.2849999999,3731,14,1
"CP11938",917.613998413086,917.6044921875,917.622924804688,1058.27,1052.37,1063.2,1612.68545454548,1496.60754545457,339,7,1
"CP11939",934.579438770423,934.567993164062,934.598937988281,1054.33,1048.43,1060.24,7052.5383333333,6226.86528985504,1416,11,1
"CP11940",115.094736094423,115.094078063965,115.095649719238,1059.26,1056.3,1061.23,2340.76400000003,2288.04739534887,1018,10,1
"CP11941",433.309823980409,433.306884765625,433.313232421875,1058.27,1054.33,1065.16,3878.1245454546,3701.18112050745,1018,10,1
"CP11942",453.301814056616,453.298797607422,453.304656982422,1023.82,1016.93,1029.73,42489.1076923079,39062.8102564105,3769,13,1
"CP11943",453.304244465365,453.30126953125,453.311157226562,1008.07,1003.14,1012,23553.8177777778,21106.8873544974,3731,13,1
"CP11944",489.33767978709,489.332458496094,489.344573974609,1057.29,1053.35,1061.23,7835.67500000011,7472.09793413184,2035,13,1
"CP11945",504.423775921876,504.420928955078,504.429992675781,1058.27,1056.3,1061.23,4347.27400000006,4316.18060465122,1696,23,1
"CP11946",525.29919486681,525.295532226562,525.3056640625,1058.27,1053.35,1064.18,4435.37727272734,4317.51650602416,1018,20,1
"CP11947",553.220021785032,553.215148925781,553.225769042969,1057.29,1053.35,1061.23,4203.98000000006,4195.23812500006,1357,117,1
"CP11948",611.523773193359,611.516906738281,611.529876708984,1057.29,1052.37,1063.2,7007.99454545465,5443.26739393947,1696,6,1
"CP11949",716.607765289838,716.588989257812,716.615356445312,1057.29,1052.37,1065.16,14251.9953846156,13367.373714822,4071,25,1
"CP11950",717.447018630021,717.424987792969,717.455261230469,1058.27,1041.54,1076,6645.85714285715,4839.16857142858,1018,7,1
"CP11951",835.570420695579,835.558471679688,835.579071044922,1054.33,1039.57,1076,14391.8191891892,9149.47675339938,1696,6,1
"CP11952",841.527760300708,841.525939941406,841.531005859375,1034.65,1024.8,1039.57,26288.6306666666,23014.8109333333,3005,11,1
"CP11953",841.530170070194,841.526672363281,841.534118652344,1045.47,1039.57,1054.33,37278.84,34988.088,4410,20,1
"CP11954",886.657514695852,886.642639160156,886.664672851562,1059.26,1053.35,1064.18,3592.60636363642,2970.61977272732,1017,7,1
"CP11955",984.706802368164,984.689575195312,984.721740722656,1059.26,1056.3,1061.23,1337.01600000002,1316.50720000002,339,14,1
"CP11956",188.138186330912,188.136199951172,188.140045166016,1059.26,1054.33,1062.21,1932.57000000003,1740.23729651165,678,7,1
"CP11957",385.311205690818,385.306854248047,385.317840576172,1057.29,1054.33,1064.18,6613.29000000009,6372.10827272736,1696,23,1
"CP11958",392.300657025008,392.289306640625,392.306396484375,1057.29,1052.37,1064.18,5150.14416666674,4556.22610279448,1397,9,1
"CP11959",402.017179869014,402.009887695312,402.021499633789,1057.29,1052.37,1064.18,21218.6333333336,20923.7113888892,5767,44,1
"CP11960",417.268392801251,417.260009765625,417.272598266602,1058.27,1053.35,1062.21,7462.088888889,7163.89394064883,1716,17,1
"CP11961",431.334907955793,431.324310302734,431.338989257812,1057.29,1050.4,1064.18,17808.6814285714,15993.4956551724,4071,15,1
"CP11962",481.338310589585,481.332000732422,481.347045898438,1057.29,1049.41,1062.21,24380.0615384615,23783.3846153845,4410,17,1
"CP11963",487.396453228328,487.393310546875,487.399993896484,1057.29,1052.37,1064.18,16732.8016666669,14312.042173695,4749,5,1
"CP11964",488.398808412255,488.391754150391,488.407562255859,1057.29,1052.37,1064.18,6970.8525000001,6729.1165625001,1696,24,1
"CP11965",502.415621028681,502.414215087891,502.420532226562,1057.29,1051.38,1062.21,52854.3381818178,52285.688595041,12212,59,1
"CP11966",529.400640900139,529.395812988281,529.408630371094,1058.27,1053.35,1062.21,3803.89333333339,3687.33511111116,1018,26,1
"CP11967",529.44367008288,529.437866210938,529.460571289062,1058.27,1051.38,1062.21,9599.31818181812,9454.26181818175,3053,78,1
"CP11968",535.394025518091,535.389587402344,535.4033203125,1057.29,1053.35,1064.18,11225.7872727274,10380.0879720281,3392,23,1
"CP11969",639.555900938681,639.543273925781,639.560729980469,1057.29,1051.38,1062.21,12579.5372727272,11689.1565584415,4071,23,1
"CP11970",686.492787947017,686.486450195312,686.498413085938,1060.24,1057.29,1067.13,2288.78400000003,2124.35760000003,678,9,1
"CP11971",738.529794039508,738.523101806641,738.544006347656,1059.26,1053.35,1062.21,13527.2511111113,12486.6441111113,3393,20,1
"CP11972",738.527926074834,738.519134521484,738.536499023438,1044.49,1038.59,1053.35,12853.008,11003.8752,1357,8,1
"CP11973",771.489217751351,771.486450195312,771.494201660156,1059.26,1054.33,1064.18,3692.76500000005,3540.95473837214,678,8,1
"CP11974",789.573336323594,789.555053710938,789.584899902344,1057.29,1048.43,1062.21,14206.1957142857,10618.7359312839,2035,5,1
"CP11975",826.516081243607,826.506164550781,826.525207519531,1059.26,1052.37,1068.12,8710.734375,8319.15915697674,2035,15,1
"CP11976",857.581209759451,857.57568359375,857.59326171875,1059.26,1049.41,1062.21,7208.36923076921,5577.7969230769,1696,8,1
"CP11977",864.533676055585,864.527404785156,864.538513183594,1058.27,1048.43,1078.95,42261.3393548387,42246.5716129032,7463,7462,1
"CP11978",919.580835280076,919.562377929688,919.592163085938,1059.26,1026.77,1090.76,6477.75692307692,5529.41138640429,678,7,1
"CP11979",950.53029827413,950.527160644531,950.533630371094,1045.47,1040.55,1052.37,11430.9249999999,11144.7121428571,1696,23,1
"CP11980",214.190698702735,214.188323974609,214.194747924805,1060.24,1058.27,1063.2,1783.67400000002,1605.987627907,678,6,1
"CP11981",215.834457729729,215.830902099609,215.83708190918,1059.26,1053.35,1063.2,3597.22000000005,2992.69915697679,1018,7,1
"CP11982",227.103346401042,227.097961425781,227.106307983398,1060.24,1057.29,1066.15,1861.58444444447,1652.19311111113,542,6,1
"CP11983",341.232685642102,341.228912353516,341.239624023438,1060.24,1058.27,1066.15,1706.02000000002,1680.41000000002,678,29,1
"CP11984",406.312615785584,406.304412841797,406.317840576172,1058.27,1053.35,1063.2,26851.1000000004,25728.4386024848,6106,33,1
"CP11985",460.369099645164,460.360687255859,460.378814697266,1057.29,1053.35,1063.2,7539.1900000001,7403.8510000001,2375,58,1
"CP11986",667.507178537973,667.498718261719,667.511169433594,1061.23,1055.32,1065.16,2009.32800000003,1877.37360000003,542,7,1
"CP11987",842.584485618699,842.57177734375,842.601501464844,1060.24,1051.38,1076.98,19403.8153846153,17119.873238139,2112,6,1
"CP11988",228.158994082485,228.154815673828,228.163589477539,1060.24,1057.29,1066.15,2572.35333333337,2093.7656666667,678,6,1
"CP11989",273.206318335488,273.203063964844,273.209869384766,1061.23,1058.27,1064.18,2416.20500000003,2225.36125000003,678,6,1
"CP11990",581.511423488559,581.497497558594,581.520568847656,1058.27,1052.37,1067.13,7002.1440000001,6724.0656000001,1357,18,1
"CP11991",676.584432075332,676.577514648438,676.595092773438,1061.23,1057.29,1068.12,2318.60454545453,2227.64857293867,678,6,1
"CP11992",843.592374196548,843.585876464844,843.600280761719,1060.24,1055.32,1073.04,9026.37111111113,7978.10948320415,1357,7,1
"CP11993",844.601553376226,844.590576171875,844.609954833984,1058.27,1049.41,1066.15,10418.1882352941,8385.75529411765,1357,5,1
"CP11994",870.997318973672,870.9892578125,871.001770019531,1061.23,1058.27,1064.18,3870.06500000005,3865.14000000005,1696,1695,1
"CP11995",904.586576730507,904.579711914062,904.592712402344,1044.49,1040.55,1050.4,40104.2750000006,37905.7550000005,12060,46,1
"CP11996",928.564652441324,928.561401367188,928.567932128906,1061.23,1059.26,1064.18,1167.02400000002,1163.08800000002,361,360,1
"CP11997",146.927032658696,146.926025390625,146.927886962891,1062.21,1060.24,1069.1,1735.57555555554,1661.24999999998,542,8,1
"CP11998",380.360770461267,380.356323242188,380.363494873047,1059.26,1054.33,1065.16,6819.94636363646,6193.51173701308,1696,9,1
"CP11999",683.492619776241,683.473449707031,683.502136230469,1057.29,1052.37,1064.18,8978.55250000013,7325.60098101276,2035,13,1
"CP12000",889.563942469592,889.54443359375,889.576354980469,1049.41,1028.74,1062.21,238826.169411765,227673.454976035,42392,30,1
"CP12001",903.568677834184,903.555969238281,903.578247070312,1060.24,1057.29,1067.13,5988.62400000009,5389.56480000008,1356,8,1
"CP12002",244.805906936389,244.802795410156,244.807479858398,1062.21,1059.26,1066.15,1814.0385714286,1776.20079734222,375,10,1
"CP12003",220.177652003852,220.175827026367,220.180084228516,928.328,921.439,934.237,129157.416,126181.935692308,19274,76,1
"CP12004",220.17685130518,220.175750732422,220.17790222168,952.939,948.017,959.832,31252.6441666665,28489.3563425925,3731,14,1
"CP12005",246.800553675149,246.796005249023,246.803070068359,1060.24,1054.33,1067.13,3092.67692307697,2871.42468694101,678,6,1
"CP12006",248.800459196037,248.797409057617,248.802062988281,1064.18,1062.21,1067.13,658.29600000001,650.538418604661,236,9,1
"CP12007",334.308195681098,334.304840087891,334.312927246094,1064.18,1061.23,1067.13,3470.18333333339,3465.26666666672,1082,1081,1
"CP12008",335.315901158509,335.312957763672,335.321014404297,1064.18,1062.21,1067.13,880.680000000013,876.744000000013,354,353,1
"CP12009",380.310769029576,380.30712890625,380.318328857422,1064.18,1060.24,1070.09,2757.99999999997,2662.11139534881,707,12,1
"CP12010",391.296384384379,391.288436889648,391.2998046875,1057.29,1052.37,1064.18,17752.3983333336,13937.6043055558,5088,20,1
"CP12011",479.374133381801,479.371490478516,479.377746582031,1064.18,1061.23,1067.13,1111.16666666668,1106.25000000002,250,249,1
"CP12012",647.460700044658,647.448211669922,647.476135253906,1056.3,1045.47,1066.15,11876.2285714286,10088.3704318937,1357,10,1
"CP12013",715.576654327667,715.568237304688,715.587158203125,1064.18,1060.24,1067.13,3277.67142857148,3163.69114285719,707,8,1
"CP12014",721.591418650068,721.577453613281,721.600219726562,1065.16,1062.21,1069.1,2662.49285714281,2399.19642857138,726,6,1
"CP12015",745.099136865832,745.098876953125,745.099548339844,1065.16,1062.21,1067.13,643.536000000009,639.600000000009,221,220,1
"CP12016",783.584000008975,783.579467773438,783.591552734375,1064.18,1060.24,1069.1,5072.84222222217,4703.80719638238,1406,8,1
"CP12017",840.526853477959,840.522277832031,840.531188964844,1045.47,1039.57,1053.35,70459.1085714284,66101.4406609807,8356,28,1
"CP12018",840.526487773496,840.519470214844,840.531372070312,1033.66,1025.79,1039.57,46478.9557142856,42121.2878038379,5959,20,1
"CP12019",861.591738377311,861.580444335938,861.602355957031,1063.2,1048.43,1070.09,8396.20363636358,6437.48561688307,1348,8,1
"CP12020",983.817825664173,983.808532714844,983.830749511719,1064.18,1061.23,1067.13,1211.46666666669,1188.74137596901,354,11,1
"CP12021",986.043208244479,986.033142089844,986.055236816406,1061.23,1042.52,1077.96,8413.06222222224,6938.36444444446,722,5,1
"CP12022",169.834232409559,169.831390380859,169.837127685547,1064.18,1053.35,1076.98,3472.62541666668,3259.48029796513,415,6,1
"CP12023",228.203115646469,228.199829101562,228.204315185547,943.097,937.192,948.017,13905.2045454546,10672.5203790675,2499,10,1
"CP12024",359.160564261009,359.155181884766,359.163604736328,1065.16,1062.21,1068.12,1534.62999999996,1529.70499999996,678,677,1
"CP12025",396.217404205295,396.2138671875,396.224914550781,1065.16,1045.47,1066.15,1984.29523809524,1975.43238095239,465,338,1
"CP12026",534.386969470473,534.380676269531,534.394104003906,1065.16,1060.24,1071.07,3822.98999999997,3611.04941860463,678,9,1
